county_code,county_precinct_id,race,voter_status,registered_voters
60,ML01A,OT,A,63
60,ML01A,OT,I,5
60,ML01A,U,A,364
60,ML01A,U,I,37
60,ML01A,WH,A,1875
60,ML01A,WH,I,161
60,ML01B,AI,A,2
60,ML01B,AP,A,19
60,ML01B,AP,I,2
60,ML01B,BH,A,14
60,ML01B,BH,I,5
60,ML01B,HP,A,18
60,ML01B,HP,I,1
60,ML01B,OT,A,8
60,ML01B,U,A,63
60,ML01B,U,I,8
60,ML01B,WH,A,482
60,ML01B,WH,I,33
60,ML01C,AP,A,10
60,ML01C,BH,A,6
60,ML01C,HP,A,2
60,ML01C,HP,I,2
60,ML01C,OT,A,3
60,ML01C,U,A,9
60,ML01C,U,I,2
60,ML01C,WH,A,101
60,ML01C,WH,I,14
60,ML02A,AI,A,10
60,ML02A,AP,A,68
60,ML02A,AP,I,2
60,ML02A,BH,A,92
60,ML02A,BH,I,14
60,ML02A,HP,A,54
60,ML02A,HP,I,15
60,ML02A,OT,A,49
60,ML02A,U,A,305
60,ML02A,U,I,39
60,ML02A,WH,A,1969
60,ML02A,WH,I,187
60,ML02B,AI,A,14
60,ML02B,AP,A,59
60,ML02B,AP,I,3
60,ML02B,BH,A,81
60,ML02B,BH,I,8
60,ML02B,HP,A,47
60,ML02B,HP,I,3
60,ML02B,OT,A,40
60,ML02B,OT,I,5
60,ML02B,U,A,229
60,ML02B,U,I,28
60,ML02B,WH,A,1404
60,ML02B,WH,I,124
60,ML03,AI,A,9
60,ML03,AI,I,1
60,ML03,AP,A,91
60,ML03,AP,I,5
60,ML03,BH,A,119
60,ML03,BH,I,13
60,ML03,HP,A,79
60,ML03,HP,I,8
60,ML03,OT,A,46
60,ML03,OT,I,3
60,ML03,U,A,415
60,ML03,U,I,68
60,ML03,WH,A,2574
60,ML03,WH,I,299
60,ML03A,AI,A,2
60,ML03A,AP,A,30
60,ML03A,AP,I,2
60,ML03A,BH,A,16
60,ML03A,BH,I,2
60,ML03A,HP,A,12
60,ML03A,OT,A,9
60,ML03A,OT,I,1
60,ML03A,U,A,67
60,ML03A,U,I,11
60,ML03A,WH,A,365
60,ML03A,WH,I,44
60,ML04,AI,A,6
60,ML04,AI,I,1
60,ML04,AP,A,233
60,ML04,AP,I,13
60,ML04,BH,A,176
60,ML04,BH,I,23
60,ML04,HP,A,78
60,ML04,HP,I,7
60,ML04,OT,A,71
60,ML04,OT,I,6
60,ML04,U,A,402
60,ML04,U,I,49
60,ML04,WH,A,2236
60,ML04,WH,I,212
60,ML05,AI,A,22
60,ML05,AI,I,2
60,ML05,AP,A,333
60,ML05,AP,I,32
60,ML05,BH,A,563
60,ML05,BH,I,68
60,ML05,HP,A,217
60,ML05,HP,I,26
60,ML05,OT,A,113
60,ML05,OT,I,15
60,ML05,U,A,611
60,ML05,U,I,105
60,ML05,WH,A,2794
60,ML05,WH,I,350
60,ML06A,AI,A,24
60,ML06A,AP,A,136
60,ML06A,AP,I,25
60,ML06A,BH,A,547
60,ML06A,BH,I,83
60,ML06A,HP,A,133
60,ML06A,HP,I,31
60,ML06A,OT,A,58
60,ML06A,OT,I,5
60,ML06A,U,A,300
60,ML06A,U,I,92
60,ML06A,WH,A,798
60,ML06A,WH,I,217
60,ML06B,AI,A,22
60,ML06B,AP,A,294
60,ML06B,AP,I,23
60,ML06B,BH,A,522
60,ML06B,BH,I,62
60,ML06B,HP,A,203
60,ML06B,HP,I,27
60,ML06B,OT,A,106
60,ML06B,OT,I,12
60,ML06B,U,A,359
60,ML06B,U,I,61
60,ML06B,WH,A,1382
60,ML06B,WH,I,213
60,ML07A,AI,A,4
60,ML07A,AP,A,27
60,ML07A,AP,I,1
60,ML07A,BH,A,35
60,ML07A,BH,I,5
60,ML07A,HP,A,38
60,ML07A,HP,I,7
60,ML07A,OT,A,12
60,ML07A,OT,I,2
60,ML07A,U,A,97
60,ML07A,U,I,15
60,ML07A,WH,A,618
60,ML07A,WH,I,77
60,ML07B,AI,A,3
60,ML07B,AP,A,123
60,ML07B,AP,I,10
60,ML07B,BH,A,96
60,ML07B,BH,I,15
60,ML07B,HP,A,51
60,ML07B,HP,I,8
60,ML07B,OT,A,45
60,ML07B,OT,I,4
60,ML07B,U,A,206
60,ML07B,U,I,32
60,ML07B,WH,A,1091
60,ML07B,WH,I,126
60,MP01,AI,A,2
60,MP01,AP,A,3
60,MP01,BH,A,11
60,MP01,BH,I,2
60,MP01,HP,A,8
60,MP01,HP,I,2
60,MP01,OT,A,11
60,MP01,OT,I,2
60,MP01,U,A,56
60,MP01,U,I,8
60,MP01,WH,A,369
60,MP01,WH,I,41
60,PA01,AI,A,13
60,PA01,AI,I,1
60,PA01,AP,A,15
60,PA01,AP,I,1
60,PA01,BH,A,1707
60,PA01,BH,I,158
60,PA01,HP,A,109
60,PA01,HP,I,11
60,PA01,OT,A,64
60,PA01,OT,I,10
60,PA01,U,A,352
60,PA01,U,I,41
60,PA01,WH,A,653
60,PA01,WH,I,86
60,RW01,AI,A,11
60,RW01,AP,A,141
60,RW01,AP,I,8
60,RW01,BH,A,235
60,RW01,BH,I,33
60,RW01,HP,A,128
60,RW01,HP,I,6
60,RW01,OT,A,72
60,RW01,OT,I,8
60,RW01,U,A,528
60,RW01,U,I,63
60,RW01,WH,A,3654
60,RW01,WH,I,342
60,RW02,AI,A,11
60,RW02,AI,I,1
60,RW02,AP,A,141
60,RW02,AP,I,13
60,RW02,BH,A,237
60,RW02,BH,I,33
60,RW02,HP,A,138
60,RW02,HP,I,9
60,RW02,OT,A,115
60,RW02,OT,I,8
60,RW02,U,A,459
60,RW02,U,I,57
60,RW02,WH,A,2797
60,RW02,WH,I,235
60,RW03,AI,A,3
60,RW03,AP,A,10
60,RW03,BH,A,31
60,RW03,BH,I,1
60,RW03,HP,A,10
60,RW03,OT,A,9
60,RW03,U,A,51
60,RW03,U,I,4
60,RW03,WH,A,363
60,RW03,WH,I,35
60,RW03A,AI,A,2
60,RW03A,AP,A,33
60,RW03A,AP,I,5
60,RW03A,BH,A,40
60,RW03A,BH,I,7
60,RW03A,HP,A,27
60,RW03A,HP,I,3
60,RW03A,OT,A,17
60,RW03A,U,A,67
60,RW03A,U,I,7
60,RW03A,WH,A,402
60,RW03A,WH,I,49
60,RW03B,AI,A,4
60,RW03B,AI,I,2
60,RW03B,AP,A,30
60,RW03B,AP,I,4
60,RW03B,BH,A,340
60,RW03B,BH,I,35
60,RW03B,HP,A,94
60,RW03B,HP,I,11
60,RW03B,OT,A,45
60,RW03B,OT,I,2
60,RW03B,U,A,189
60,RW03B,U,I,31
60,RW03B,WH,A,1113
60,RW03B,WH,I,153
60,RW03C,AI,A,17
60,RW03C,AI,I,3
60,RW03C,AP,A,63
60,RW03C,AP,I,11
60,RW03C,BH,A,364
60,RW03C,BH,I,77
60,RW03C,HP,A,191
60,RW03C,HP,I,28
60,RW03C,OT,A,60
60,RW03C,OT,I,8
60,RW03C,U,A,253
60,RW03C,U,I,65
60,RW03C,WH,A,892
60,RW03C,WH,I,151
60,RW04,AI,A,5
60,RW04,AP,A,43
60,RW04,AP,I,2
60,RW04,BH,A,78
60,RW04,BH,I,9
60,RW04,HP,A,48
60,RW04,HP,I,4
60,RW04,OT,A,23
60,RW04,OT,I,8
60,RW04,U,A,206
60,RW04,U,I,27
60,RW04,WH,A,1355
60,RW04,WH,I,106
60,RW05,AI,A,10
60,RW05,AI,I,1
60,RW05,AP,A,86
60,RW05,AP,I,14
60,RW05,BH,A,335
60,RW05,BH,I,61
60,RW05,HP,A,160
60,RW05,HP,I,21
60,RW05,OT,A,66
60,RW05,OT,I,9
60,RW05,U,A,214
60,RW05,U,I,48
60,RW05,WH,A,1074
60,RW05,WH,I,138
60,RW05A,AI,A,6
60,RW05A,AP,A,23
60,RW05A,AP,I,12
60,RW05A,BH,A,279
60,RW05A,BH,I,49
60,RW05A,HP,A,125
60,RW05A,HP,I,18
60,RW05A,OT,A,38
60,RW05A,OT,I,15
60,RW05A,U,A,118
60,RW05A,U,I,27
60,RW05A,WH,A,328
60,RW05A,WH,I,74
60,RW06,AI,A,9
60,RW06,AI,I,1
60,RW06,AP,A,115
60,RW06,AP,I,6
60,RW06,BH,A,317
60,RW06,BH,I,52
60,RW06,HP,A,125
60,RW06,HP,I,21
60,RW06,OT,A,78
60,RW06,OT,I,13
60,RW06,U,A,335
60,RW06,U,I,59
60,RW06,WH,A,1870
60,RW06,WH,I,229
60,RW07A,AI,A,12
60,RW07A,AP,A,26
60,RW07A,AP,I,2
60,RW07A,BH,A,608
60,RW07A,BH,I,157
60,RW07A,HP,A,217
60,RW07A,HP,I,26
60,RW07A,OT,A,59
60,RW07A,OT,I,17
60,RW07A,U,A,256
60,RW07A,U,I,61
60,RW07A,WH,A,369
60,RW07A,WH,I,74
60,RW07B,AI,A,3
60,RW07B,AI,I,1
60,RW07B,AP,A,12
60,RW07B,AP,I,1
60,RW07B,BH,A,84
60,RW07B,BH,I,20
60,RW07B,HP,A,193
60,RW07B,HP,I,13
60,RW07B,OT,A,10
60,RW07B,U,A,78
60,RW07B,U,I,15
60,RW07B,WH,A,123
60,RW07B,WH,I,30
60,RW08,AI,A,9
60,RW08,AP,A,66
60,RW08,AP,I,4
60,RW08,BH,A,103
60,RW08,BH,I,16
60,RW08,HP,A,85
60,RW08,HP,I,8
60,RW08,OT,A,36
60,RW08,OT,I,3
60,RW08,U,A,248
60,RW08,U,I,32
60,RW08,WH,A,1842
60,RW08,WH,I,188
60,RW09,AI,A,18
60,RW09,AP,A,84
60,RW09,AP,I,3
60,RW09,BH,A,143
60,RW09,BH,I,14
60,RW09,HP,A,69
60,RW09,HP,I,4
60,RW09,OT,A,91
60,RW09,OT,I,3
60,RW09,U,A,371
60,RW09,U,I,47
60,RW09,WH,A,2957
60,RW09,WH,I,295
60,RW09A,AI,A,10
60,RW09A,AI,I,1
60,RW09A,AP,A,75
60,RW09A,AP,I,2
60,RW09A,BH,A,162
60,RW09A,BH,I,7
60,RW09A,HP,A,39
60,RW09A,HP,I,9
60,RW09A,OT,A,43
60,RW09A,OT,I,4
60,RW09A,U,A,284
60,RW09A,U,I,35
60,RW09A,WH,A,1706
60,RW09A,WH,I,180
60,RW10,AI,A,9
60,RW10,AP,A,53
60,RW10,AP,I,10
60,RW10,BH,A,91
60,RW10,BH,I,12
60,RW10,HP,A,58
60,RW10,HP,I,3
60,RW10,OT,A,29
60,RW10,OT,I,5
60,RW10,U,A,261
60,RW10,U,I,28
60,RW10,WH,A,2002
60,RW10,WH,I,179
60,RW10A,AI,A,4
60,RW10A,AP,A,11
60,RW10A,AP,I,1
60,RW10A,BH,A,27
60,RW10A,BH,I,1
60,RW10A,HP,A,26
60,RW10A,HP,I,2
60,RW10A,OT,A,6
60,RW10A,U,A,104
60,RW10A,U,I,22
60,RW10A,WH,A,811
60,RW10A,WH,I,118
60,RW11A,AI,A,15
60,RW11A,AP,A,49
60,RW11A,AP,I,1
60,RW11A,BH,A,348
60,RW11A,BH,I,53
60,RW11A,HP,A,95
60,RW11A,HP,I,15
60,RW11A,OT,A,66
60,RW11A,OT,I,7
60,RW11A,U,A,321
60,RW11A,U,I,58
60,RW11A,WH,A,1806
60,RW11A,WH,I,195
60,RW11B,BH,A,5
60,RW12,AI,A,9
60,RW12,AP,A,84
60,RW12,AP,I,9
60,RW12,BH,A,147
60,RW12,BH,I,20
60,RW12,HP,A,83
60,RW12,HP,I,5
60,RW12,OT,A,59
60,RW12,OT,I,9
60,RW12,U,A,322
60,RW12,U,I,33
60,RW12,WH,A,2241
60,RW12,WH,I,187
60,RW12A,AI,A,14
60,RW12A,AI,I,2
60,RW12A,AP,A,220
60,RW12A,AP,I,12
60,RW12A,BH,A,171
60,RW12A,BH,I,22
60,RW12A,HP,A,104
60,RW12A,HP,I,3
60,RW12A,OT,A,77
60,RW12A,OT,I,6
60,RW12A,U,A,402
60,RW12A,U,I,31
60,RW12A,WH,A,2208
60,RW12A,WH,I,196
60,RW13,AI,A,10
60,RW13,AP,A,139
60,RW13,AP,I,8
60,RW13,BH,A,300
60,RW13,BH,I,54
60,RW13,HP,A,194
60,RW13,HP,I,30
60,RW13,OT,A,71
60,RW13,OT,I,11
60,RW13,U,A,426
60,RW13,U,I,60
60,RW13,WH,A,2379
60,RW13,WH,I,275
60,RW16,AI,A,13
60,RW16,AP,A,80
60,RW16,AP,I,9
60,RW16,BH,A,197
60,RW16,BH,I,26
60,RW16,HP,A,79
60,RW16,HP,I,6
60,RW16,OT,A,47
60,RW16,OT,I,4
60,RW16,U,A,277
60,RW16,U,I,30
60,RW16,WH,A,1476
60,RW16,WH,I,136
60,RW17,AI,A,26
60,RW17,AP,A,56
60,RW17,AP,I,8
60,RW17,BH,A,422
60,RW17,BH,I,100
60,RW17,HP,A,162
60,RW17,HP,I,25
60,RW17,OT,A,72
60,RW17,OT,I,8
60,RW17,U,A,378
60,RW17,U,I,83
60,RW17,WH,A,1742
60,RW17,WH,I,223
60,RW19,AI,A,3
60,RW19,AP,A,84
60,RW19,AP,I,14
60,RW19,BH,A,124
60,RW19,BH,I,13
60,RW19,HP,A,50
60,RW19,HP,I,3
60,RW19,OT,A,43
60,RW19,OT,I,2
60,RW19,U,A,226
60,RW19,U,I,28
60,RW19,WH,A,1531
60,RW19,WH,I,136
60,RW20,AI,A,5
60,RW20,AP,A,137
60,RW20,AP,I,5
60,RW20,BH,A,306
60,RW20,BH,I,34
60,RW20,HP,A,61
60,RW20,HP,I,7
60,RW20,OT,A,63
60,RW20,OT,I,11
60,RW20,U,A,326
60,RW20,U,I,50
60,RW20,WH,A,1674
60,RW20,WH,I,179
60,RW21,AP,A,1
60,RW21,HP,A,2
60,RW21,OT,A,2
60,RW21,U,A,9
60,RW21,U,I,1
60,RW21,WH,A,123
60,RW21,WH,I,6
60,RW21A,AI,A,18
60,RW21A,AI,I,1
60,RW21A,AP,A,106
60,RW21A,AP,I,12
60,RW21A,BH,A,326
60,RW21A,BH,I,53
60,RW21A,HP,A,94
60,RW21A,HP,I,20
60,RW21A,OT,A,54
60,RW21A,OT,I,4
60,RW21A,U,A,337
60,RW21A,U,I,54
60,RW21A,WH,A,2033
60,RW21A,WH,I,230
60,RW22A,AI,A,32
60,RW22A,AI,I,5
60,RW22A,AP,A,178
60,RW22A,AP,I,26
60,RW22A,BH,A,1089
60,RW22A,BH,I,226
60,RW22A,HP,A,249
60,RW22A,HP,I,53
60,RW22A,OT,A,135
60,RW22A,OT,I,30
60,RW22A,U,A,566
60,RW22A,U,I,136
60,RW22A,WH,A,2072
60,RW22A,WH,I,369
60,SC01A,AI,A,1
60,SC01A,BH,A,14
60,SC01A,U,A,5
60,SC01A,U,I,2
60,SC01A,WH,A,3
60,SC01B,AI,A,9
60,SC01B,AI,I,1
60,SC01B,AP,A,5
60,SC01B,BH,A,1680
60,SC01B,BH,I,127
60,SC01B,HP,A,15
60,SC01B,HP,I,3
60,SC01B,OT,A,39
60,SC01B,OT,I,6
60,SC01B,U,A,244
60,SC01B,U,I,28
60,SC01B,WH,A,41
60,SC01B,WH,I,2
60,SC01C,AI,A,12
60,SC01C,AP,A,5
60,SC01C,BH,A,1963
60,SC01C,BH,I,118
60,SC01C,HP,A,9
60,SC01C,HP,I,2
60,SC01C,OT,A,47
60,SC01C,OT,I,4
60,SC01C,U,A,273
60,SC01C,U,I,25
60,SC01C,WH,A,46
60,SC01C,WH,I,3
60,SC02,AI,A,3
60,SC02,AP,A,1
60,SC02,BH,A,552
60,SC02,BH,I,38
60,SC02,HP,A,2
60,SC02,OT,A,12
60,SC02,OT,I,2
60,SC02,U,A,59
60,SC02,U,I,4
60,SC02,WH,A,15
60,SC02,WH,I,2
60,SC02A,AI,A,2
60,SC02A,AP,A,2
60,SC02A,AP,I,1
60,SC02A,BH,A,588
60,SC02A,BH,I,33
60,SC02A,HP,A,5
60,SC02A,OT,A,11
60,SC02A,OT,I,1
60,SC02A,U,A,78
60,SC02A,U,I,4
60,SC02A,WH,A,19
60,SC02A,WH,I,1
60,SC04,AI,A,3
60,SC04,AI,I,2
60,SC04,AP,A,1
60,SC04,BH,A,542
60,SC04,BH,I,53
60,SC04,HP,A,30
60,SC04,HP,I,2
60,SC04,OT,A,19
60,SC04,U,A,130
60,SC04,U,I,11
60,SC04,WH,A,252
60,SC04,WH,I,28
60,SC05A,AI,A,6
60,SC05A,AP,A,2
60,SC05A,AP,I,2
60,SC05A,BH,A,555
60,SC05A,BH,I,55
60,SC05A,HP,A,6
60,SC05A,HP,I,1
60,SC05A,OT,A,15
60,SC05A,OT,I,2
60,SC05A,U,A,78
60,SC05A,U,I,8
60,SC05A,WH,A,19
60,SC05A,WH,I,1
60,SC05B,AI,A,5
60,SC05B,AI,I,1
60,SC05B,AP,I,1
60,SC05B,BH,A,905
60,SC05B,BH,I,96
60,SC05B,HP,A,11
60,SC05B,HP,I,3
60,SC05B,OT,A,17
60,SC05B,OT,I,3
60,SC05B,U,A,146
60,SC05B,U,I,22
60,SC05B,WH,A,33
60,SC05B,WH,I,2
60,SC05C,AI,A,6
60,SC05C,AP,A,5
60,SC05C,AP,I,1
60,SC05C,BH,A,1847
60,SC05C,BH,I,160
60,SC05C,HP,A,18
60,SC05C,HP,I,4
60,SC05C,OT,A,33
60,SC05C,OT,I,5
60,SC05C,U,A,269
60,SC05C,U,I,34
60,SC05C,WH,A,91
60,SC05C,WH,I,8
60,SC05D,AI,A,14
60,SC05D,AP,A,8
60,SC05D,BH,A,2261
60,SC05D,BH,I,224
60,SC05D,HP,A,35
60,SC05D,HP,I,1
60,SC05D,OT,A,63
60,SC05D,OT,I,6
60,SC05D,U,A,388
60,SC05D,U,I,33
60,SC05D,WH,A,109
60,SC05D,WH,I,9
60,SC05E,AI,A,5
60,SC05E,AP,A,3
60,SC05E,AP,I,1
60,SC05E,BH,A,460
60,SC05E,BH,I,44
60,SC05E,HP,A,8
60,SC05E,OT,A,18
60,SC05E,OT,I,4
60,SC05E,U,A,63
60,SC05E,U,I,7
60,SC05E,WH,A,73
60,SC05E,WH,I,4
60,SC07A,AI,A,18
60,SC07A,AI,I,1
60,SC07A,AP,A,20
60,SC07A,BH,A,2833
60,SC07A,BH,I,273
60,SC07A,HP,A,45
60,SC07A,HP,I,6
60,SC07A,OT,A,84
60,SC07A,OT,I,7
60,SC07A,U,A,502
60,SC07A,U,I,63
60,SC07A,WH,A,326
60,SC07A,WH,I,35
60,SC07C,BH,A,3
60,SC07C,U,A,1
60,SC07D,AI,A,4
60,SC07D,AP,A,6
60,SC07D,BH,A,632
60,SC07D,BH,I,55
60,SC07D,HP,A,11
60,SC07D,OT,A,16
60,SC07D,U,A,113
60,SC07D,U,I,14
60,SC07D,WH,A,53
60,SC07D,WH,I,7
60,SC07E,AI,A,8
60,SC07E,AP,A,11
60,SC07E,BH,A,1179
60,SC07E,BH,I,111
60,SC07E,HP,A,49
60,SC07E,HP,I,5
60,SC07E,OT,A,35
60,SC07E,OT,I,6
60,SC07E,U,A,214
60,SC07E,U,I,24
60,SC07E,WH,A,150
60,SC07E,WH,I,22
60,SC08B,AI,A,12
60,SC08B,AI,I,1
60,SC08B,AP,A,18
60,SC08B,AP,I,1
60,SC08B,BH,A,3069
60,SC08B,BH,I,261
60,SC08B,HP,A,33
60,SC08B,HP,I,2
60,SC08B,OT,A,70
60,SC08B,OT,I,16
60,SC08B,U,A,434
60,SC08B,U,I,54
60,SC08B,WH,A,144
60,SC08B,WH,I,17
60,SC08C,AI,A,1
60,SC08C,AP,A,1
60,SC08C,BH,A,85
60,SC08C,BH,I,3
60,SC08C,HP,A,1
60,SC08C,U,A,9
60,SC08C,WH,A,2
60,SC08D,AI,A,5
60,SC08D,AP,A,4
60,SC08D,BH,A,437
60,SC08D,BH,I,63
60,SC08D,HP,A,8
60,SC08D,OT,A,14
60,SC08D,OT,I,5
60,SC08D,U,A,65
60,SC08D,U,I,9
60,SC08D,WH,A,15
60,SC08E,AI,A,6
60,SC08E,AP,A,1
60,SC08E,BH,A,548
60,SC08E,BH,I,61
60,SC08E,HP,A,8
60,SC08E,HP,I,1
60,SC08E,OT,A,19
60,SC08E,OT,I,1
60,SC08E,U,A,78
60,SC08E,U,I,10
60,SC08E,WH,A,24
60,SC08E,WH,I,2
60,SC08F,AI,A,5
60,SC08F,AP,A,1
60,SC08F,AP,I,1
60,SC08F,BH,A,591
60,SC08F,BH,I,57
60,SC08F,HP,A,1
60,SC08F,OT,A,13
60,SC08F,OT,I,2
60,SC08F,U,A,76
60,SC08F,U,I,13
60,SC08F,WH,A,37
60,SC08F,WH,I,9
60,SC08G,BH,A,8
60,SC08G,BH,I,3
60,SC08G,WH,A,1
60,SC08G,WH,I,1
60,SC08H,BH,I,1
60,SC08H,U,A,1
60,SC08I,BH,A,129
60,SC08I,BH,I,14
60,SC08I,HP,A,2
60,SC08I,OT,A,1
60,SC08I,U,A,13
60,SC08I,WH,A,15
60,SC08J,BH,A,42
60,SC08J,BH,I,2
60,SC08J,U,A,5
60,SC08J,U,I,1
60,SC08J,WH,I,1
60,SC09A,AI,A,7
60,SC09A,AP,A,13
60,SC09A,AP,I,1
60,SC09A,BH,A,1331
60,SC09A,BH,I,178
60,SC09A,HP,A,18
60,SC09A,HP,I,5
60,SC09A,OT,A,32
60,SC09A,OT,I,8
60,SC09A,U,A,194
60,SC09A,U,I,36
60,SC09A,WH,A,53
60,SC09A,WH,I,4
60,SC09B,AI,A,10
60,SC09B,AP,A,5
60,SC09B,BH,A,1503
60,SC09B,BH,I,143
60,SC09B,HP,A,22
60,SC09B,HP,I,2
60,SC09B,OT,A,38
60,SC09B,OT,I,2
60,SC09B,U,A,205
60,SC09B,U,I,19
60,SC09B,WH,A,44
60,SC09B,WH,I,5
60,SC09C,AI,A,7
60,SC09C,AI,I,1
60,SC09C,AP,A,6
60,SC09C,AP,I,2
60,SC09C,BH,A,1410
60,SC09C,BH,I,140
60,SC09C,HP,A,19
60,SC09C,HP,I,2
60,SC09C,OT,A,41
60,SC09C,OT,I,7
60,SC09C,U,A,171
60,SC09C,U,I,27
60,SC09C,WH,A,50
60,SC09C,WH,I,6
60,SC10,AI,A,9
60,SC10,AI,I,1
60,SC10,AP,A,4
60,SC10,BH,A,1333
60,SC10,BH,I,194
60,SC10,HP,A,20
60,SC10,HP,I,4
60,SC10,OT,A,25
60,SC10,OT,I,8
60,SC10,U,A,141
60,SC10,U,I,23
60,SC10,WH,A,52
60,SC10,WH,I,7
60,SC11A,AI,A,3
60,SC11A,AP,A,3
60,SC11A,BH,A,1287
60,SC11A,BH,I,146
60,SC11A,HP,A,11
60,SC11A,HP,I,1
60,SC11A,OT,A,30
60,SC11A,OT,I,5
60,SC11A,U,A,177
60,SC11A,U,I,17
60,SC11A,WH,A,54
60,SC11A,WH,I,6
60,SC11B,AI,A,7
60,SC11B,AP,A,3
60,SC11B,BH,A,1411
60,SC11B,BH,I,110
60,SC11B,HP,A,18
60,SC11B,HP,I,1
60,SC11B,OT,A,29
60,SC11B,OT,I,3
60,SC11B,U,A,189
60,SC11B,U,I,15
60,SC11B,WH,A,60
60,SC11B,WH,I,3
60,SC13,AI,A,6
60,SC13,AP,A,4
60,SC13,BH,A,1438
60,SC13,BH,I,150
60,SC13,HP,A,27
60,SC13,HP,I,6
60,SC13,OT,A,45
60,SC13,OT,I,4
60,SC13,U,A,258
60,SC13,U,I,31
60,SC13,WH,A,120
60,SC13,WH,I,14
60,SC13A,AI,A,7
60,SC13A,AP,A,3
60,SC13A,BH,A,704
60,SC13A,BH,I,63
60,SC13A,HP,A,6
60,SC13A,HP,I,1
60,SC13A,OT,A,18
60,SC13A,U,A,102
60,SC13A,U,I,10
60,SC13A,WH,A,26
60,SC13A,WH,I,2
60,SC14A,AI,A,4
60,SC14A,AP,A,2
60,SC14A,BH,A,817
60,SC14A,BH,I,127
60,SC14A,HP,A,8
60,SC14A,HP,I,3
60,SC14A,OT,A,21
60,SC14A,OT,I,6
60,SC14A,U,A,109
60,SC14A,U,I,16
60,SC14A,WH,A,37
60,SC14A,WH,I,7
60,SC15,AI,A,17
60,SC15,AI,I,2
60,SC15,AP,A,5
60,SC15,AP,I,3
60,SC15,BH,A,2769
60,SC15,BH,I,242
60,SC15,HP,A,31
60,SC15,HP,I,4
60,SC15,OT,A,67
60,SC15,OT,I,6
60,SC15,U,A,470
60,SC15,U,I,66
60,SC15,WH,A,131
60,SC15,WH,I,18
60,SC15A,AI,A,11
60,SC15A,AP,A,14
60,SC15A,AP,I,1
60,SC15A,BH,A,2631
60,SC15A,BH,I,255
60,SC15A,HP,A,26
60,SC15A,HP,I,8
60,SC15A,OT,A,52
60,SC15A,OT,I,8
60,SC15A,U,A,355
60,SC15A,U,I,49
60,SC15A,WH,A,84
60,SC15A,WH,I,14
60,SC16A,AI,A,19
60,SC16A,AP,A,10
60,SC16A,AP,I,2
60,SC16A,BH,A,2088
60,SC16A,BH,I,217
60,SC16A,HP,A,13
60,SC16A,HP,I,5
60,SC16A,OT,A,42
60,SC16A,OT,I,8
60,SC16A,U,A,315
60,SC16A,U,I,44
60,SC16A,WH,A,53
60,SC16A,WH,I,6
60,SC16B,AI,A,8
60,SC16B,AP,A,4
60,SC16B,AP,I,2
60,SC16B,BH,A,1743
60,SC16B,BH,I,188
60,SC16B,HP,A,10
60,SC16B,HP,I,2
60,SC16B,OT,A,38
60,SC16B,OT,I,7
60,SC16B,U,A,252
60,SC16B,U,I,25
60,SC16B,WH,A,70
60,SC16B,WH,I,4
60,SC17A,BH,A,39
60,SC17A,BH,I,7
60,SC17A,OT,A,1
60,SC17A,OT,I,1
60,SC17A,U,A,8
60,SC17A,U,I,2
60,SC17A,WH,A,1
60,SC17B,BH,A,1
60,SC17B,BH,I,1
60,SC17B,U,A,1
60,SC17B,U,I,2
60,SC17B,WH,A,3
60,SC17C,AI,A,9
60,SC17C,AP,A,3
60,SC17C,BH,A,1100
60,SC17C,BH,I,76
60,SC17C,HP,A,10
60,SC17C,HP,I,1
60,SC17C,OT,A,23
60,SC17C,OT,I,2
60,SC17C,U,A,130
60,SC17C,U,I,13
60,SC17C,WH,A,36
60,SC17C,WH,I,4
60,SC18A,AI,A,1
60,SC18A,BH,A,421
60,SC18A,BH,I,54
60,SC18A,HP,A,6
60,SC18A,OT,A,12
60,SC18A,OT,I,2
60,SC18A,U,A,63
60,SC18A,U,I,13
60,SC18A,WH,A,10
60,SC18A,WH,I,7
60,SC18B,AI,A,4
60,SC18B,AP,A,10
60,SC18B,BH,A,909
60,SC18B,BH,I,48
60,SC18B,HP,A,14
60,SC18B,HP,I,2
60,SC18B,OT,A,33
60,SC18B,OT,I,4
60,SC18B,U,A,149
60,SC18B,U,I,10
60,SC18B,WH,A,38
60,SC18B,WH,I,4
60,SC18C,AI,A,8
60,SC18C,AP,A,3
60,SC18C,AP,I,1
60,SC18C,BH,A,1308
60,SC18C,BH,I,75
60,SC18C,HP,A,9
60,SC18C,HP,I,2
60,SC18C,OT,A,26
60,SC18C,OT,I,3
60,SC18C,U,A,179
60,SC18C,U,I,10
60,SC18C,WH,A,49
60,SC18C,WH,I,10
60,SC18D,AI,A,3
60,SC18D,AP,A,1
60,SC18D,BH,A,280
60,SC18D,BH,I,27
60,SC18D,HP,A,5
60,SC18D,OT,A,9
60,SC18D,OT,I,2
60,SC18D,U,A,44
60,SC18D,U,I,1
60,SC18D,WH,A,24
60,SC18D,WH,I,5
60,SC19A,AI,A,1
60,SC19A,BH,A,151
60,SC19A,BH,I,16
60,SC19A,HP,A,1
60,SC19A,OT,A,2
60,SC19A,OT,I,1
60,SC19A,U,A,31
60,SC19A,WH,A,7
60,SC19A,WH,I,1
60,SC19B,AI,A,6
60,SC19B,AP,A,3
60,SC19B,AP,I,1
