,County,County Precinct,aapi_mail_turnout_share,aapi_adv_turnout_share,aapi_mail_support_share,aapi_adv_support_share,black_mail_turnout_share,black_adv_turnout_share,black_mail_support_share,black_adv_support_share,hispanic_mail_turnout_share,hispanic_adv_turnout_share,hispanic_mail_support_share,hispanic_adv_support_share,native_american_mail_turnout_share,native_american_adv_turnout_share,native_american_mail_support_share,native_american_adv_support_share,other_mail_turnout_share,other_adv_turnout_share,other_mail_support_share,other_adv_support_share,white_mail_turnout_share,white_adv_turnout_share,white_mail_support_share,white_adv_support_share
980,Dougherty,18,0.0016607754983297956,0.0002029217993526062,0.62,0.62,0.868241326747759,0.9183718170661425,0.905,0.905,0.002567286076922643,0.0006035465746741066,0.62,0.62,0.0006299277633562938,0.00013842081007298983,0.62,0.62,0.058489435341593635,0.06443660918604831,0.905,0.905,0.06841124857203874,0.0162466845637096,1.0,1.0
981,Dougherty,19,0.004794182819786352,0.0027333669748881646,0.62,0.62,0.6566329918162134,0.6232725326106803,0.89,0.89,0.008028603936628952,0.008807286700137439,0.62,0.62,0.0024245611874904797,0.0024860471511545567,0.62,0.62,0.06341492373615248,0.06936533756272716,0.5,0.5,0.2647047365037285,0.29333542900041254,0.10052609214786629,0.8924282860748446
982,Dougherty,2,0.013824950038104253,0.007822226438429378,0.62,0.62,0.5769965522323591,0.5435155431309598,0.89,0.89,0.006648787133980943,0.007238156859354714,0.62,0.62,0.002485934014719678,0.002529584964100685,0.62,0.62,0.07355403715772546,0.07984376469714867,0.5,0.5,0.3264897394231104,0.3590507239100067,0.598674415140542,0.6331926123737543
983,Dougherty,20,0.0016181303557065067,0.0008929878046413387,0.62,0.62,0.457376178968291,0.4202207577019851,0.89,0.89,0.007347755846604583,0.0078019917723588,0.62,0.62,0.002864178675443897,0.0028426604727757707,0.62,0.62,0.07972906398739134,0.08441436660843027,0.5,0.5,0.45106469216656275,0.48382723563980873,0.6653635246222578,0.6574578145492395
984,Dougherty,21,0.0018117272756759957,0.0010171886536158399,0.62,0.62,0.5676459512521016,0.5305889069197016,0.89,0.89,0.015403479989233236,0.016639730246095268,0.62,0.62,0.0013743667482160095,0.0013877274682144699,0.62,0.62,0.08207866456647984,0.08841106948923133,0.5,0.5,0.3316858101682934,0.3619553772231415,0.8487428188656261,0.8464525221716542
985,Dougherty,22,0.0037196038679221588,0.0004741392593188081,0.62,0.62,0.807316258320938,0.8908677620731333,0.905,0.905,0.004835140236941113,0.0011858699095990903,0.62,0.62,0.0025651562367843537,0.0005880522409188044,0.62,0.62,0.06865770282563591,0.07891071331018838,0.905,0.905,0.11290613851177844,0.027973463206841704,1.0,1.0
986,Dougherty,23,0.005047666225164222,0.002858883465271567,0.62,0.62,0.6141236389938355,0.5790733452170358,0.89,0.89,0.008157538297306689,0.008889630154958304,0.62,0.62,0.0009282746556499141,0.0009455297054534785,0.62,0.62,0.07010626206470719,0.07617813098829657,0.5,0.5,0.3016366197633366,0.3320544804689844,0.7896438500438255,0.7704190777583444
987,Dougherty,24,0.002666292078822846,0.000257114730642906,0.62,0.62,0.8587871925226618,0.9099236439793132,0.91,0.91,0.0018547422827677542,0.00034412922595201115,0.62,0.62,0.001887792757298599,0.0003273907562760207,0.62,0.62,0.07018392982359037,0.0770359967409362,0.91,0.91,0.06462005053485849,0.012111724566879587,1.0,1.0
988,Dougherty,25,0.016209174230842255,0.008785438286928193,0.62,0.62,0.29331614455163096,0.26467349159986003,0.89,0.89,0.0046981350764038156,0.0048994439009290465,0.62,0.62,,,,,0.05896176392021408,0.06131132297718976,0.5,0.5,0.6268147822209088,0.660330303235093,0.6306494510878086,0.459591390439081
989,Dougherty,26,,,,,0.898482126695772,0.9357959689068197,0.915,0.915,0.0011578473415430842,0.0001742192196589054,0.62,0.62,0.0005050626584305356,7.103365054320089e-05,0.62,0.62,0.05284009350904716,0.05681248705986912,0.915,0.915,0.04701486979520735,0.007146291163109008,1.0,1.0
990,Dougherty,28,0.0037682968950172703,0.0022457525391055373,0.62,0.62,0.9371174639994111,0.9297854702863864,0.89,0.89,0.001747550375475412,0.0020038501386254594,0.62,0.62,,,,,0.032399279497058744,0.037044165621580166,0.5,0.5,0.02496740923303755,0.02892076141430259,1.0,1.0
991,Dougherty,3,0.007948319519678212,0.004447427735212115,0.62,0.62,0.5269260129921058,0.49085719223989344,0.89,0.89,0.00699664782098012,0.007532555586733667,0.62,0.62,0.0015632175048054151,0.0015730620486396744,0.62,0.62,0.06775442822372348,0.07273424673035898,0.5,0.5,0.3888113739387069,0.422855515659162,0.6350728817925532,0.42392299469247624
992,Dougherty,4,0.01117885496654516,0.00620132716433583,0.62,0.62,0.4610649413620321,0.4258153957575317,0.89,0.89,0.005900717691689546,0.006298119663221611,0.62,0.62,0.0017925669076053182,0.001788362514560815,0.62,0.62,0.06058981548583238,0.06448439510614533,0.5,0.5,0.4594731035862955,0.49541239979420465,0.3046190497970237,0.34762991424933737
993,Dougherty,5,0.015721411297154753,0.008799482042896182,0.62,0.62,0.5036507155660457,0.4693177413287952,0.89,0.89,0.00477953474552032,0.005147187052804887,0.62,0.62,0.0019081887400541528,0.0019207894847948354,0.62,0.62,0.05545454486044172,0.05954844194141411,0.5,0.5,0.41848560479078334,0.4552663581492948,0.3432323093303474,0.344951780206021
994,Dougherty,6,0.007702710356399633,0.004274764731752654,0.62,0.62,0.47542053858572764,0.4392568337640078,0.89,0.89,0.0036034719660382425,0.003847765056293804,0.62,0.62,0.0018452322372610858,0.0018416730995676946,0.62,0.62,0.06327743364314399,0.06737289126430965,0.5,0.5,0.44815061321142935,0.4834060720840685,0.4546457986896878,0.37596402379737875
995,Dougherty,7,0.00044716626038495425,0.0020553584274110156,0.62,0.62,0.8865605544368078,0.745992730871392,0.895,0.895,0.0004262681046081991,0.0037698157676436584,0.62,0.62,0.0001507635399036837,0.001246257335125599,0.62,0.62,0.0924035805993122,0.06815487750250221,0.7,0.7,0.02001166705898325,0.17878096009592576,0.891188686545391,0.6823510558379362
996,Dougherty,8,0.00010889312803787809,4.046124952174621e-05,0.62,0.62,0.9125096668280139,0.931017643483436,0.9450000000000001,0.9450000000000001,0.00023846875551064765,0.00017048612929319423,0.62,0.62,0.00016521150428520971,0.00011040073473098841,0.62,0.62,0.08036412391905631,0.06388463190292407,0.9450000000000001,0.9450000000000001,0.00661363586509611,0.004776376500094264,1.0,1.0
997,Dougherty,9,0.003782584939649973,0.0020671551633263587,0.62,0.62,0.3880520519411496,0.3530582047916044,0.89,0.89,0.004970166654728919,0.005226056337007685,0.62,0.62,0.002295559175226458,0.002256138419170967,0.62,0.62,0.06404357133374045,0.06714715359499196,0.5,0.5,0.5368560659555045,0.5702452916938988,0.4530318855345971,0.507538217510092
998,Douglas,1258,0.021447868465990998,0.011864499365657874,0.62,0.62,0.4016234981053149,0.369876152395326,0.89,0.89,0.02220634756672978,0.023635302289568935,0.62,0.62,0.0034806980681213735,0.003462776752012286,0.62,0.62,0.10988124722300546,0.11661556966587983,0.5,0.5,0.44136034057083745,0.4745456995315552,0.7544424581420413,0.4307252407063303
999,Douglas,1259,0.013424535639551033,0.00744784344942486,0.62,0.62,0.44738062372766746,0.4132190878894597,0.89,0.89,0.02617597790163454,0.027941706780725387,0.62,0.62,0.004320392310785744,0.004310695168218897,0.62,0.62,0.10492931239505476,0.11168523749928853,0.5,0.5,0.4037691580253065,0.4353954292128827,0.25034848122635356,0.39155963846743663
1000,Douglas,1260,0.007009934012618532,0.003724059435295271,0.62,0.62,0.18511969381739238,0.16372961251744178,0.89,0.89,0.009820311999130464,0.010037988829557008,0.62,0.62,0.004431415783655311,0.0042338750316470285,0.62,0.62,0.08968121595621897,0.0914053971287995,0.5,0.5,0.7039374284309843,0.7268690670572595,0.31094709847409047,0.19696140775658216
1001,Douglas,1270,0.012515732146135352,0.0008265944369933649,0.62,0.62,0.694881156581429,0.8251361909599837,0.925,0.925,0.017634226575289916,0.0022408427591123076,0.62,0.62,0.0051427828521291,0.0006108397155789722,0.62,0.62,0.12502587908429574,0.15259786424233363,0.925,0.925,0.14480022276072074,0.018587667885997985,1.0,0.9820992432682699
1002,Douglas,1271,0.008615760619347322,0.0045541748354077476,0.62,0.62,0.14679969560474465,0.12918532055059126,0.89,0.89,0.01254163501815098,0.012755250188314008,0.62,0.62,0.0031953144803435357,0.0030375437637622208,0.62,0.62,0.08148478970184148,0.08263429043417143,0.5,0.5,0.747362804575572,0.7678334202277534,0.5460557949684832,0.17325373328243496
1003,Douglas,1272,0.008753119579198007,0.004742540279591351,0.62,0.62,0.3095113893138743,0.2791879939563424,0.89,0.89,0.021021196102238977,0.02191413529581987,0.62,0.62,0.004953703247050159,0.004826930149159124,0.62,0.62,0.09179831041246171,0.09542244328992296,0.5,0.5,0.5639622813451768,0.5939059570291642,0.5488724533503773,0.265550272901645
1004,Douglas,1273,0.010116347464903773,0.005579368082909465,0.62,0.62,0.4192433919918864,0.38494567017569425,0.89,0.89,0.033116211949488904,0.035141530967349344,0.62,0.62,0.0046647145379509775,0.004626783828396938,0.62,0.62,0.1082316794735756,0.11452053064057917,0.5,0.5,0.4246276545821943,0.45518611630507066,0.3081464187976882,0.45708459336041984
1005,Douglas,1274,0.006358836773861363,0.003470925228600329,0.62,0.62,0.36483020439041114,0.3315357030277768,0.89,0.89,0.03864865994185986,0.040590160594827306,0.62,0.62,0.003215853341232927,0.0031568698443008654,0.62,0.62,0.10666847417744404,0.1117046730532586,0.5,0.5,0.4802779713751906,0.5095416682512361,0.6006875030537255,0.4060782112522314
1006,Douglas,1275,0.0012472290321779158,0.002677882054956035,0.62,0.62,0.7890073907199558,0.744276645177687,0.9,0.9,0.002211542236430853,0.00913606582110281,0.62,0.62,0.0005318180195566878,0.002053530430658701,0.62,0.62,0.18273965831516528,0.1406052400301875,0.8999999999999999,0.8999999999999999,0.024262361676713473,0.1012506364854078,0.1396514141356589,0.5827592070669969
1007,Douglas,1276,0.01184241686093975,0.006548526058221138,0.62,0.62,0.43123143809560827,0.39699548462299356,0.89,0.89,0.03631759681369556,0.03864017341291599,0.62,0.62,0.00328432502491969,0.0032661957249624893,0.62,0.62,0.1053565627084027,0.11177186221395102,0.5,0.5,0.41196766049643396,0.44277775796695584,0.7550156074825147,0.4266448922502216
1008,Douglas,729,0.0006896957571204192,0.0007342790169316047,0.62,0.62,0.8171618812683187,0.8281475005293015,0.91,0.91,0.0019609661117427086,0.004016912765569917,0.62,0.62,0.0003114283100160685,0.0005962858637893421,0.62,0.62,0.16243908638532292,0.13042279379954336,0.91,0.91,0.017436942167479295,0.036082228024864174,0.0,0.781749177228434
1009,Douglas,730,0.014363265319033328,0.00807551765673498,0.62,0.62,0.529258741356054,0.49540132603844517,0.89,0.89,0.01807764488405674,0.019555899081037144,0.62,0.62,0.004515416880550388,0.004565705568700982,0.62,0.62,0.11566265087543386,0.1247607588975374,0.5,0.5,0.3181222806848716,0.3476407927575443,0.6463298365176654,0.5068167442814443
1010,Douglas,731,0.013049746693306085,0.007150771829300114,0.62,0.62,0.3679843195660379,0.33570057781789964,0.89,0.89,0.023324758937749115,0.024591598021366946,0.62,0.62,0.005609699076827204,0.005528193866170452,0.62,0.62,0.10054833760437157,0.10570448422676641,0.5,0.5,0.48948313812170813,0.5213243742384963,0.5186026192789769,0.3550095021641358
1011,Douglas,732,0.005095299879861105,0.001378946938184105,0.62,0.62,0.7352778177588294,0.7950631820331432,0.895,0.895,0.017328292352235725,0.00902302832163845,0.62,0.62,0.0024050553915590765,0.0011705655806592693,0.62,0.62,0.10603942798164427,0.12295514978326676,0.7,0.7,0.13385410663587044,0.07040912734310827,1.0,0.8124934881478577
1012,Douglas,733,0.016929505822796172,0.009517327311793493,0.62,0.62,0.5183069885979098,0.4850982701350747,0.89,0.89,0.02151774853742106,0.0232748183722021,0.62,0.62,0.005707837224721561,0.005770788595765422,0.62,0.62,0.12366165191272654,0.13337469704665092,0.5,0.5,0.313876267904425,0.3429640985385135,0.7432342137560185,0.6175842388113534
1013,Douglas,734,0.011107922176840897,0.006029778507134509,0.62,0.62,0.31399252919540155,0.2837656240551071,0.89,0.89,0.019977824604295636,0.020865820898069733,0.62,0.62,0.0034569891818420177,0.003374888371396977,0.62,0.62,0.10172058959002292,0.10593636765335424,0.5,0.5,0.549744145251597,0.5800275205149374,0.7426543082822372,0.2854986971296718
1014,Douglas,735,0.012021574050856127,0.006514299007138556,0.62,0.62,0.29944232521995884,0.2701416052883581,0.89,0.89,0.025668291548524725,0.026762215577003753,0.62,0.62,0.0024318673652539077,0.002369949536560619,0.62,0.62,0.10157086063287497,0.10559495348340545,0.5,0.5,0.5588650811825316,0.5886169771075336,0.5859701991930762,0.2889074056129709
1015,Douglas,736N,0.0029461068519086183,0.011627175800514549,0.62,0.62,0.7595070478924542,0.548738212148491,0.895,0.895,0.002482669994072089,0.018852262942373924,0.62,0.62,0.00039317704659837303,0.002790658936536587,0.62,0.62,0.19639465019752522,0.12437840956168776,0.7,0.7,0.03827634801744152,0.29361328061039643,1.0,0.6113777647290721
1016,Douglas,736S,0.017742751904591902,0.010047437987360616,0.62,0.62,0.5640152226624964,0.5317372890641435,0.89,0.89,0.01875137172942532,0.020430836403743026,0.62,0.62,0.003387779889809624,0.003450185147413371,0.62,0.62,0.11531029385727247,0.12527664420530837,0.5,0.5,0.2807925799564043,0.30905760719203107,0.8517815410891888,0.6408266087023671
1017,Douglas,737,0.003484720382984137,0.013814603750502311,0.62,0.62,0.7672910958088629,0.5568501051038124,0.895,0.895,0.0033197753090918477,0.02532199598604098,0.62,0.62,0.0005532887069182741,0.0039447107515018535,0.62,0.62,0.1890368451303063,0.12025594579935327,0.7,0.7,0.036314274661836704,0.279812638608789,0.5545161377996365,0.6379245999398105
1018,Douglas,738,0.012437219137207524,0.006805548294366546,0.62,0.62,0.3613817194446098,0.3292137385301284,0.89,0.89,0.022029674236128626,0.02319351958305325,0.62,0.62,0.00340701428464458,0.0033527922912319247,0.62,0.62,0.10830437859996503,0.11369818361669091,0.5,0.5,0.4924399942974445,0.5237362176845289,0.7712737175827682,0.38545085306643834
1019,Douglas,739,0.006209218302818789,0.021888301439358243,0.62,0.62,0.7247818710647221,0.46772448423784685,0.895,0.895,0.002450303791396873,0.01661934151853488,0.62,0.62,0.0005528497921913275,0.003504896064964287,0.62,0.62,0.21195029419377737,0.11989436082464602,0.7,0.7,0.05405546285509376,0.3703686159146498,0.7658651107785364,0.5532612426370179
1020,Douglas,740,0.018445817251620245,0.01026699944930401,0.62,0.62,0.45134348384219475,0.41823921504443495,0.89,0.89,0.01206370129744197,0.012919477822596583,0.62,0.62,0.005501481894707261,0.005507039432299287,0.62,0.62,0.10979619722586725,0.1172466961425479,0.5,0.5,0.40284931848816863,0.43582057210881714,0.6184683565209749,0.553769297400977
1021,Douglas,784,0.0010662001656787864,0.004207503658798987,0.62,0.62,0.7635599719663713,0.5516156267545662,0.895,0.895,0.0020336294750740247,0.015441032348846463,0.62,0.62,0.0006087845940427733,0.004320582192024213,0.62,0.62,0.19336221714778382,0.122446668868642,0.7,0.7,0.039369196651049335,0.3019685861771221,1.0,0.7598149705039948
1022,Douglas,785,0.008061309820937888,0.0014293145600340867,0.62,0.62,0.7139608080842103,0.8008265468802729,0.9,0.9,0.011054521514513546,0.003771211613696198,0.62,0.62,0.0024987112795680348,0.0007967666420880085,0.62,0.62,0.12228140137987799,0.14419062076768796,0.8999999999999999,0.8999999999999999,0.14214324792089233,0.048985539536220986,0.7862404614602859,0.6620911914977092
1023,Early,A,0.002440165287235856,0.0013709199733772828,0.62,0.62,0.5755943758965066,0.5383706030280747,0.89,0.89,0.001414535492668348,0.0015290632710308714,0.62,0.62,,,,,0.03550494245870683,0.03826919705926425,0.5,0.5,0.3850459808648823,0.4204602166682528,0.32586590385772807,0.07521494539392136
1024,Early,B,0.0050384975590021305,0.0021861106507463247,0.62,0.62,0.6511930056974349,0.47038422842260624,0.88,0.88,0.0017037758210303178,0.0014223362761051396,0.62,0.62,0.0004777722066002099,0.0003728076630392973,0.62,0.62,0.03603081290747276,0.029992510954978503,0.4,0.4,0.30555613580845986,0.49564200603252456,0.4397790627823476,0.12193434321364341
1025,Early,CS,0.0048076899496826715,0.002557373691653937,0.62,0.62,0.2074436607446032,0.18370875156329858,0.89,0.89,0.0014863797644406526,0.0015212699046467286,0.62,0.62,0.002917670574942687,0.002791173657536713,0.62,0.62,0.035612409801901716,0.036343502710830776,0.5,0.5,0.747732189164429,0.7730779284720334,0.6132199888788885,0.04977198346720006
1026,Early,CUBA,0.0036063187513024233,0.0019593765460285137,0.62,0.62,0.354311555368058,0.32048746543471085,0.89,0.89,0.003832658719270854,0.0040065696098436875,0.62,0.62,0.0004559557281608133,0.00044552218244428587,0.62,0.62,0.031006614508912157,0.03232033272687705,0.5,0.5,0.6067868969242957,0.6407807335000957,0.587639983657947,0.08421344858213388
1027,Early,U,,,,,0.222916763117508,0.19734824395963435,0.89,0.89,0.0018869449048172075,0.001930618970579435,0.62,0.62,0.0008231010909165438,0.0007871629407863887,0.62,0.62,0.03229258134023984,0.03294496430557983,0.5,0.5,0.7420806095465183,0.76698900982342,0.0,0.01620393084224525
1028,Echols,1058,0.0026888511018436463,0.0013970813213618862,0.62,0.62,0.04958503809620494,0.04289212086108243,0.89,0.89,0.04031826398881026,0.04030653873941032,0.62,0.62,0.0043514629395041,0.004066147073041378,0.62,0.62,0.04979338743624225,0.04963571510478883,0.5,0.5,0.8532629964373949,0.8617023969003151,0.0,0.027108641583043856
1029,Effingham,1A,0.005893687259550855,0.0030774950220959934,0.62,0.62,0.07235640107865779,0.06290123414896968,0.89,0.89,0.011062959158570598,0.011114766147953089,0.62,0.62,0.0021290095455056587,0.001999312779195312,0.62,0.62,0.09160134208739308,0.0917655743061143,0.5,0.5,0.8169566008703221,0.8291416175956716,0.4626549622050796,0.1305583691232668
1030,Effingham,1B,0.003014162884033709,0.0015701029519084651,0.62,0.62,0.06591457642564338,0.05716297390707272,0.89,0.89,0.00732191527812741,0.007338458796067355,0.62,0.62,0.003484233224716126,0.0032640852369755268,0.62,0.62,0.08201778813746208,0.08196664201322745,0.5,0.5,0.8382473240500175,0.8486977370947486,0.4673543578520349,0.11616147711377516
1031,Effingham,1C,0.005980892711893741,0.0031243978525791367,0.62,0.62,0.07549215137697368,0.06565594516780265,0.89,0.89,0.009014340612080549,0.0090605180772244,0.62,0.62,0.002722244184839748,0.002557527184111831,0.62,0.62,0.08504550403376888,0.08523527292315915,0.5,0.5,0.8217448670804434,0.834366338795123,0.7381574850962734,0.12267011126457902
