county_code,county_precinct_id,race,registered_voters
60,SC05E,black,504
60,SC05E,hispanic,8
60,SC05E,native_american,5
60,SC05E,other,92
60,SC05E,white,77
60,SC07A,aapi,20
60,SC07A,black,3106
60,SC07A,hispanic,51
60,SC07A,native_american,19
60,SC07A,other,656
60,SC07A,white,361
60,SC07C,black,3
60,SC07C,other,1
60,SC07D,aapi,6
60,SC07D,black,687
60,SC07D,hispanic,11
60,SC07D,native_american,4
60,SC07D,other,143
60,SC07D,white,60
60,SC07E,aapi,11
60,SC07E,black,1290
60,SC07E,hispanic,54
60,SC07E,native_american,8
60,SC07E,other,279
60,SC07E,white,172
60,SC08B,aapi,19
60,SC08B,black,3330
60,SC08B,hispanic,35
60,SC08B,native_american,13
60,SC08B,other,574
60,SC08B,white,161
60,SC08C,aapi,1
60,SC08C,black,88
60,SC08C,hispanic,1
60,SC08C,native_american,1
60,SC08C,other,9
60,SC08C,white,2
60,SC08D,aapi,4
60,SC08D,black,500
60,SC08D,hispanic,8
60,SC08D,native_american,5
60,SC08D,other,93
60,SC08D,white,15
60,SC08E,aapi,1
60,SC08E,black,609
60,SC08E,hispanic,9
60,SC08E,native_american,6
60,SC08E,other,108
60,SC08E,white,26
60,SC08F,aapi,2
60,SC08F,black,648
60,SC08F,hispanic,1
60,SC08F,native_american,5
60,SC08F,other,104
60,SC08F,white,46
60,SC08G,black,11
60,SC08G,white,2
60,SC08H,black,1
60,SC08H,other,1
60,SC08I,black,143
60,SC08I,hispanic,2
60,SC08I,other,14
60,SC08I,white,15
60,SC08J,black,44
60,SC08J,other,6
60,SC08J,white,1
60,SC09A,aapi,14
60,SC09A,black,1509
60,SC09A,hispanic,23
60,SC09A,native_american,7
60,SC09A,other,270
60,SC09A,white,57
60,SC09B,aapi,5
60,SC09B,black,1646
60,SC09B,hispanic,24
60,SC09B,native_american,10
60,SC09B,other,264
60,SC09B,white,49
60,SC09C,aapi,8
60,SC09C,black,1550
60,SC09C,hispanic,21
60,SC09C,native_american,8
60,SC09C,other,246
60,SC09C,white,56
60,SC10,aapi,4
60,SC10,black,1527
60,SC10,hispanic,24
60,SC10,native_american,10
60,SC10,other,197
60,SC10,white,59
60,SC11A,aapi,3
60,SC11A,black,1433
60,SC11A,hispanic,12
60,SC11A,native_american,3
60,SC11A,other,229
60,SC11A,white,60
60,SC11B,aapi,3
60,SC11B,black,1521
60,SC11B,hispanic,19
60,SC11B,native_american,7
60,SC11B,other,236
60,SC11B,white,63
60,SC13,aapi,4
60,SC13,black,1588
60,SC13,hispanic,33
60,SC13,native_american,6
60,SC13,other,338
60,SC13,white,134
60,SC13A,aapi,3
60,SC13A,black,767
60,SC13A,hispanic,7
60,SC13A,native_american,7
60,SC13A,other,130
60,SC13A,white,28
60,SC14A,aapi,2
60,SC14A,black,944
60,SC14A,hispanic,11
60,SC14A,native_american,4
60,SC14A,other,152
60,SC14A,white,44
60,SC15,aapi,8
60,SC15,black,3011
60,SC15,hispanic,35
60,SC15,native_american,19
60,SC15,other,609
60,SC15,white,149
60,SC15A,aapi,15
60,SC15A,black,2886
60,SC15A,hispanic,34
60,SC15A,native_american,11
60,SC15A,other,464
60,SC15A,white,98
60,SC16A,aapi,12
60,SC16A,black,2305
60,SC16A,hispanic,18
60,SC16A,native_american,19
60,SC16A,other,409
60,SC16A,white,59
60,SC16B,aapi,6
60,SC16B,black,1931
60,SC16B,hispanic,12
60,SC16B,native_american,8
60,SC16B,other,322
60,SC16B,white,74
60,SC17A,black,46
60,SC17A,other,12
60,SC17A,white,1
60,SC17B,black,2
60,SC17B,other,3
60,SC17B,white,3
60,SC17C,aapi,3
60,SC17C,black,1176
60,SC17C,hispanic,11
60,SC17C,native_american,9
60,SC17C,other,168
60,SC17C,white,40
60,SC18A,black,475
60,SC18A,hispanic,6
60,SC18A,native_american,1
60,SC18A,other,90
60,SC18A,white,17
60,SC18B,aapi,10
60,SC18B,black,957
60,SC18B,hispanic,16
60,SC18B,native_american,4
60,SC18B,other,196
60,SC18B,white,42
60,SC18C,aapi,4
60,SC18C,black,1383
60,SC18C,hispanic,11
60,SC18C,native_american,8
60,SC18C,other,218
60,SC18C,white,59
60,SC18D,aapi,1
60,SC18D,black,307
60,SC18D,hispanic,5
60,SC18D,native_american,3
60,SC18D,other,56
60,SC18D,white,29
60,SC19A,black,167
60,SC19A,hispanic,1
60,SC19A,native_american,1
60,SC19A,other,34
60,SC19A,white,8
60,SC19B,aapi,4
60,SC19B,black,1391
60,SC19B,hispanic,38
60,SC19B,native_american,6
60,SC19B,other,198
60,SC19B,white,71
60,SC20,aapi,5
60,SC20,black,2176
60,SC20,hispanic,25
60,SC20,native_american,8
60,SC20,other,388
60,SC20,white,75
60,SC211,aapi,6
60,SC211,black,1564
60,SC211,hispanic,26
60,SC211,native_american,12
60,SC211,other,302
60,SC211,white,87
60,SC212,aapi,20
60,SC212,black,3452
60,SC212,hispanic,113
60,SC212,native_american,15
60,SC212,other,661
60,SC212,white,239
60,SC23A,aapi,12
60,SC23A,black,3345
60,SC23A,hispanic,42
60,SC23A,native_american,19
60,SC23A,other,516
60,SC23A,white,137
60,SC23B,black,457
60,SC23B,hispanic,19
60,SC23B,native_american,3
60,SC23B,other,64
60,SC23B,white,33
60,SC23C,aapi,8
60,SC23C,black,2153
60,SC23C,hispanic,41
60,SC23C,native_american,9
60,SC23C,other,369
60,SC23C,white,79
60,SC27,aapi,7
60,SC27,black,1991
60,SC27,hispanic,26
60,SC27,native_american,6
60,SC27,other,310
60,SC27,white,85
60,SC29A,aapi,5
60,SC29A,black,2609
60,SC29A,hispanic,48
60,SC29A,native_american,12
60,SC29A,other,416
60,SC29A,white,95
60,SC30A,aapi,3
60,SC30A,black,121
60,SC30A,native_american,3
60,SC30A,other,29
60,SC30A,white,6
60,SC30B,aapi,4
60,SC30B,black,944
60,SC30B,hispanic,3
60,SC30B,native_american,5
60,SC30B,other,144
60,SC30B,white,34
60,SC31,black,367
60,SC31,hispanic,6
60,SC31,native_american,1
60,SC31,other,51
60,SC31,white,5
60,SC32,aapi,1
60,SC32,black,58
60,SC32,hispanic,1
60,SC32,other,15
60,SC32,white,15
60,SC33,black,17
60,SC33,hispanic,1
60,SC33,other,2
60,SS01,aapi,109
60,SS01,black,176
60,SS01,hispanic,66
60,SS01,native_american,5
60,SS01,other,503
60,SS01,white,2796
60,SS01A,aapi,62
60,SS01A,black,188
60,SS01A,hispanic,51
60,SS01A,native_american,9
60,SS01A,other,193
60,SS01A,white,919
60,SS02A,aapi,18
60,SS02A,black,191
60,SS02A,hispanic,39
60,SS02A,native_american,10
60,SS02A,other,170
60,SS02A,white,800
60,SS02B,aapi,52
60,SS02B,black,356
60,SS02B,hispanic,79
60,SS02B,native_american,7
60,SS02B,other,245
60,SS02B,white,626
60,SS03,aapi,20
60,SS03,black,59
60,SS03,hispanic,29
60,SS03,native_american,5
60,SS03,other,94
60,SS03,white,503
60,SS03A,aapi,41
60,SS03A,black,133
60,SS03A,hispanic,53
60,SS03A,native_american,5
60,SS03A,other,158
60,SS03A,white,540
60,SS04,aapi,224
60,SS04,black,805
60,SS04,hispanic,197
60,SS04,native_american,19
60,SS04,other,644
60,SS04,white,1933
60,SS04A,aapi,19
60,SS04A,black,33
60,SS04A,hispanic,9
60,SS04A,native_american,1
60,SS04A,other,19
60,SS04A,white,82
60,SS05,aapi,42
60,SS05,black,64
60,SS05,hispanic,36
60,SS05,native_american,4
60,SS05,other,212
60,SS05,white,1503
60,SS06,aapi,50
60,SS06,black,75
60,SS06,hispanic,27
60,SS06,native_american,9
60,SS06,other,225
60,SS06,white,1359
60,SS07A,aapi,62
60,SS07A,black,64
60,SS07A,hispanic,20
60,SS07A,native_american,1
60,SS07A,other,200
60,SS07A,white,999
60,SS07B,aapi,55
60,SS07B,black,199
60,SS07B,hispanic,32
60,SS07B,native_american,8
60,SS07B,other,150
60,SS07B,white,529
60,SS07C,aapi,19
60,SS07C,black,77
60,SS07C,hispanic,39
60,SS07C,native_american,3
60,SS07C,other,129
60,SS07C,white,603
60,SS07D,aapi,1
60,SS07D,black,2
60,SS07D,other,1
60,SS07D,white,1
60,SS08A,aapi,131
60,SS08A,black,575
60,SS08A,hispanic,102
60,SS08A,native_american,20
60,SS08A,other,350
60,SS08A,white,883
60,SS08B,aapi,21
60,SS08B,black,76
60,SS08B,hispanic,17
60,SS08B,native_american,3
60,SS08B,other,110
60,SS08B,white,526
60,SS08C,aapi,57
60,SS08C,black,140
60,SS08C,hispanic,38
60,SS08C,native_american,7
60,SS08C,other,143
60,SS08C,white,314
60,SS08D,aapi,78
60,SS08D,black,488
60,SS08D,hispanic,88
60,SS08D,native_american,16
60,SS08D,other,294
60,SS08D,white,816
60,SS08E,aapi,22
60,SS08E,black,79
60,SS08E,hispanic,17
60,SS08E,native_american,2
60,SS08E,other,61
60,SS08E,white,204
60,SS09A,aapi,94
60,SS09A,black,226
60,SS09A,hispanic,72
60,SS09A,native_american,9
60,SS09A,other,466
60,SS09A,white,2411
60,SS09B,aapi,148
60,SS09B,black,136
60,SS09B,hispanic,70
60,SS09B,native_american,6
60,SS09B,other,526
60,SS09B,white,2903
60,SS11A,aapi,135
60,SS11A,black,922
60,SS11A,hispanic,224
60,SS11A,native_american,21
60,SS11A,other,652
60,SS11A,white,2096
60,SS11B,aapi,35
60,SS11B,black,246
60,SS11B,hispanic,300
60,SS11B,native_american,7
60,SS11B,other,245
60,SS11B,white,734
60,SS11C,aapi,7
60,SS11C,black,223
60,SS11C,hispanic,72
60,SS11C,native_american,8
60,SS11C,other,116
60,SS11C,white,146
60,SS11D,aapi,9
60,SS11D,black,24
60,SS11D,hispanic,9
60,SS11D,native_american,4
60,SS11D,other,62
60,SS11D,white,298
60,SS12,aapi,115
60,SS12,black,391
60,SS12,hispanic,73
60,SS12,native_american,10
60,SS12,other,464
60,SS12,white,2017
60,SS13A,aapi,64
60,SS13A,black,335
60,SS13A,hispanic,139
60,SS13A,native_american,12
60,SS13A,other,328
60,SS13A,white,1406
60,SS13B,aapi,40
60,SS13B,black,253
60,SS13B,hispanic,81
60,SS13B,native_american,2
60,SS13B,other,213
60,SS13B,white,797
60,SS14,aapi,38
60,SS14,black,33
60,SS14,hispanic,42
60,SS14,native_american,6
60,SS14,other,190
60,SS14,white,1233
60,SS15A,aapi,48
60,SS15A,black,1414
60,SS15A,hispanic,198
60,SS15A,native_american,27
60,SS15A,other,569
60,SS15A,white,754
60,SS15B,aapi,39
60,SS15B,black,472
60,SS15B,hispanic,91
60,SS15B,native_american,12
60,SS15B,other,348
60,SS15B,white,922
60,SS16,aapi,43
60,SS16,black,83
60,SS16,hispanic,24
60,SS16,native_american,4
60,SS16,other,272
60,SS16,white,1746
60,SS17,aapi,75
60,SS17,black,683
60,SS17,hispanic,161
60,SS17,native_american,23
60,SS17,other,596
60,SS17,white,2358
60,SS18A,aapi,21
60,SS18A,black,19
60,SS18A,hispanic,5
60,SS18A,native_american,3
60,SS18A,other,47
60,SS18A,white,286
60,SS18B,aapi,11
60,SS18B,black,8
60,SS18B,hispanic,8
60,SS18B,other,31
60,SS18B,white,190
60,SS18C,aapi,5
60,SS18C,black,13
60,SS18C,hispanic,9
60,SS18C,other,44
60,SS18C,white,209
60,SS19A,aapi,94
60,SS19A,black,1301
60,SS19A,hispanic,136
60,SS19A,native_american,39
60,SS19A,other,594
60,SS19A,white,1364
60,SS19B,aapi,77
60,SS19B,black,687
60,SS19B,hispanic,119
60,SS19B,native_american,21
60,SS19B,other,444
60,SS19B,white,1087
60,SS20,aapi,124
60,SS20,black,822
60,SS20,hispanic,151
60,SS20,native_american,24
60,SS20,other,485
60,SS20,white,982
60,SS22,aapi,85
60,SS22,black,794
60,SS22,hispanic,117
60,SS22,native_american,19
60,SS22,other,511
60,SS22,white,1479
60,SS26,aapi,121
60,SS26,black,1730
60,SS26,hispanic,249
60,SS26,native_american,25
60,SS26,other,813
60,SS26,white,1269
60,SS29A,aapi,185
60,SS29A,black,598
60,SS29A,hispanic,120
60,SS29A,native_american,25
60,SS29A,other,509
60,SS29A,white,1748
60,SS29B,white,1
60,SS31,aapi,80
60,SS31,black,353
60,SS31,hispanic,48
60,SS31,native_american,8
60,SS31,other,284
60,SS31,white,1129
60,UC01A,aapi,18
60,UC01A,black,3599
60,UC01A,hispanic,54
60,UC01A,native_american,22
60,UC01A,other,604
60,UC01A,white,193
60,UC01B,black,349
60,UC01B,hispanic,2
60,UC01B,native_american,2
60,UC01B,other,72
60,UC01B,white,18
60,UC01D,other,3
60,UC01D,white,4
60,UC01E,aapi,3
60,UC01E,black,424
60,UC01E,hispanic,18
60,UC01E,native_american,2
60,UC01E,other,84
60,UC01E,white,14
60,UC02A,black,630
60,UC02A,hispanic,7
60,UC02A,native_american,1
60,UC02A,other,117
60,UC02A,white,29
60,UC02B,black,22
60,UC02B,other,2
60,UC02B,white,3
60,UC02C,aapi,1
60,UC02C,black,70
60,UC02C,hispanic,3
60,UC02C,native_american,1
60,UC02C,other,8
60,UC02C,white,1
60,UC02D,aapi,21
60,UC02D,black,3582
60,UC02D,hispanic,213
60,UC02D,native_american,22
60,UC02D,other,663
60,UC02D,white,316
60,UC02E,aapi,17
60,UC02E,black,3258
60,UC02E,hispanic,63
60,UC02E,native_american,19
60,UC02E,other,567
60,UC02E,white,97
60,UC031,aapi,18
60,UC031,black,2047
60,UC031,hispanic,27
60,UC031,native_american,16
60,UC031,other,438
60,UC031,white,318
60,UC032,aapi,5
60,UC032,black,342
60,UC032,hispanic,4
60,UC032,native_american,3
60,UC032,other,65
60,UC032,white,77
60,UC035,black,3
60,UC035,white,1
61,1,aapi,16
61,1,black,12
61,1,hispanic,193
61,1,native_american,14
61,1,other,286
61,1,white,2897
61,10,aapi,5
61,10,black,9
61,10,hispanic,110
61,10,native_american,9
61,10,other,137
61,10,white,1704
61,11,aapi,2
61,11,black,3
61,11,hispanic,51
61,11,native_american,3
61,11,other,118
61,11,white,1267
61,12,aapi,11
61,12,black,4
61,12,hispanic,35
61,12,native_american,7
61,12,other,114
61,12,white,1444
61,13,aapi,9
61,13,black,11
61,13,hispanic,33
61,13,native_american,6
61,13,other,120
61,13,white,1751
61,2,aapi,7
61,2,black,4
61,2,hispanic,33
61,2,native_american,4
61,2,other,103
61,2,white,1580
61,3,aapi,9
61,3,black,15
61,3,hispanic,54
61,3,native_american,9
61,3,other,170
61,3,white,1752
61,4,aapi,1
61,4,black,5
61,4,hispanic,43
61,4,native_american,3
61,4,other,116
61,4,white,1231
61,5,aapi,6
61,5,black,12
61,5,hispanic,65
61,5,native_american,8
61,5,other,260
61,5,white,2859
61,6,aapi,6
61,6,black,2
61,6,hispanic,15
61,6,native_american,1
61,6,other,61
61,6,white,883
61,7,aapi,11
61,7,hispanic,16
61,7,native_american,2
61,7,other,105
61,7,white,1405
61,8,aapi,6
61,8,black,8
61,8,hispanic,9
61,8,native_american,6
61,8,other,100
61,8,white,1106
61,9,aapi,18
61,9,black,4
61,9,hispanic,91
61,9,native_american,5
61,9,other,130
61,9,white,1620
62,EDGH,black,6
62,EDGH,other,4
62,EDGH,white,139
62,GIBS,aapi,2
62,GIBS,black,35
62,GIBS,hispanic,1
62,GIBS,other,46
62,GIBS,white,576
62,MILL,aapi,3
62,MILL,black,32
62,MILL,hispanic,1
62,MILL,native_american,3
62,MILL,other,37
62,MILL,white,724
62,MITC,black,43
62,MITC,hispanic,2
62,MITC,native_american,1
62,MITC,other,35
62,MITC,white,420
63,1713,aapi,85
63,1713,black,588
63,1713,hispanic,129
63,1713,native_american,18
63,1713,other,492
63,1713,white,3628
63,1923,aapi,27
63,1923,black,566
63,1923,hispanic,54
63,1923,native_american,19
63,1923,other,385
63,1923,white,2677
63,1933,aapi,52
63,1933,black,350
63,1933,hispanic,67
63,1933,native_american,15
63,1933,other,333
63,1933,white,2266
63,1943,aapi,20
63,1943,black,165
63,1943,hispanic,60
63,1943,native_american,10
63,1943,other,228
63,1943,white,2198
63,2713,aapi,25
63,2713,black,56
63,2713,hispanic,68
63,2713,native_american,7
63,2713,other,498
63,2713,white,4528
63,2933,aapi,52
63,2933,black,93
63,2933,hispanic,80
63,2933,native_american,11
63,2933,other,576
63,2933,white,5691
63,2943,aapi,37
63,2943,black,97
63,2943,hispanic,34
63,2943,native_american,10
63,2943,other,390
63,2943,white,3917
63,2953,aapi,5
63,2953,black,6
63,2953,hispanic,8
63,2953,other,97
63,2953,white,710
63,3713,aapi,73
63,3713,black,709
63,3713,hispanic,153
63,3713,native_american,23
63,3713,other,444
63,3713,white,2923
63,3723,aapi,50
63,3723,black,403
63,3723,hispanic,47
63,3723,native_american,8
63,3723,other,189
63,3723,white,1476
63,3733,aapi,33
63,3733,black,416
63,3733,hispanic,110
63,3733,native_american,15
63,3733,other,289
63,3733,white,2320
63,3743,aapi,101
63,3743,black,574
63,3743,hispanic,149
63,3743,native_american,18
63,3743,other,425
63,3743,white,2392
63,4913,aapi,58
63,4913,black,724
63,4913,hispanic,133
63,4913,native_american,22
63,4913,other,405
63,4913,white,2483
63,4923,aapi,33
63,4923,black,1453
63,4923,hispanic,109
63,4923,native_american,19
63,4923,other,418
63,4923,white,1463
63,4933,aapi,36
63,4933,black,1225
63,4933,hispanic,107
63,4933,native_american,21
63,4933,other,360
63,4933,white,1454
63,5913,aapi,18
63,5913,black,1038
63,5913,hispanic,57
63,5913,native_american,5
63,5913,other,216
63,5913,white,1089
63,5923,aapi,13
63,5923,black,1408
63,5923,hispanic,86
63,5923,native_american,18
63,5923,other,395
63,5923,white,1615
63,5933,aapi,9
63,5933,black,2729
63,5933,hispanic,63
63,5933,native_american,21
63,5933,other,405
63,5933,white,481
63,5943,aapi,4
63,5943,black,842
63,5943,hispanic,39
63,5943,native_american,11
63,5943,other,165
63,5943,white,386
64,1054,aapi,6
64,1054,black,8
64,1054,hispanic,45
64,1054,native_american,6
64,1054,other,140
64,1054,white,1360
64,1055,aapi,11
64,1055,black,28
64,1055,hispanic,59
64,1055,native_american,14
64,1055,other,228
64,1055,white,1823
64,1056,aapi,29
64,1056,black,156
64,1056,hispanic,252
64,1056,native_american,20
64,1056,other,432
64,1056,white,4867
64,1063,aapi,4
64,1063,black,8
64,1063,hispanic,21
64,1063,native_american,1
64,1063,other,115
64,1063,white,994
64,1064,aapi,6
64,1064,black,44
64,1064,hispanic,10
64,1064,native_american,3
64,1064,other,49
64,1064,white,583
64,1235,aapi,8
64,1235,black,6
64,1235,hispanic,6
64,1235,native_american,6
64,1235,other,146
64,1235,white,1370
64,849-A,aapi,55
64,849-A,black,232
64,849-A,hispanic,553
64,849-A,native_american,25
64,849-A,other,620
64,849-A,white,5285
64,849-B,aapi,184
64,849-B,black,797
64,849-B,hispanic,1095
64,849-B,native_american,34
64,849-B,other,1057
64,849-B,white,7331
64,856,aapi,10
64,856,black,77
64,856,hispanic,51
64,856,native_american,8
64,856,other,162
64,856,white,1705
64,874,aapi,9
64,874,black,29
64,874,hispanic,15
64,874,native_american,8
64,874,other,191
64,874,white,1843
64,973,aapi,22
64,973,black,65
64,973,hispanic,167
64,973,native_american,12
64,973,other,284
64,973,white,2619
64,980,aapi,6
64,980,black,28
64,980,hispanic,121
64,980,native_american,7
64,980,other,153
64,980,white,1296
65,B,black,110
65,B,hispanic,43
65,B,native_american,3
65,B,other,64
65,B,white,763
65,C04,aapi,4
65,C04,black,1807
65,C04,hispanic,32
65,C04,native_american,2
65,C04,other,213
65,C04,white,489
65,C05,aapi,20
65,C05,black,940
65,C05,hispanic,149
65,C05,native_american,12
65,C05,other,217
65,C05,white,1409
65,D,black,109
65,D,hispanic,5
65,D,other,41
65,D,white,320
65,H,black,206
65,H,hispanic,10
65,H,native_american,3
65,H,other,72
65,H,white,635
65,L,black,60
65,L,native_american,1
65,L,other,23
65,L,white,246
65,M,aapi,2
65,M,black,190
65,M,hispanic,33
65,M,native_american,3
65,M,other,92
65,M,white,1107
65,P,aapi,3
65,P,black,278
65,P,hispanic,29
65,P,native_american,6
65,P,other,94
65,P,white,671
65,R,aapi,2
65,R,black,112
65,R,hispanic,12
65,R,other,36
65,R,white,360
65,S,aapi,9
65,S,black,34
65,S,hispanic,13
65,S,native_american,4
65,S,other,41
65,S,white,717
65,SH,aapi,1
65,SH,black,44
65,SH,hispanic,6
65,SH,other,18
65,SH,white,495
65,W,aapi,1
65,W,black,255
65,W,hispanic,18
65,W,native_american,8
65,W,other,93
65,W,white,878
65,WL,aapi,8
65,WL,black,208
65,WL,hispanic,43
65,WL,native_american,10
65,WL,other,173
65,WL,white,1946
66,1,aapi,35
66,1,black,2073
66,1,hispanic,80
66,1,native_american,9
66,1,other,322
66,1,white,1858
66,4,aapi,10
66,4,black,878
66,4,hispanic,48
66,4,native_american,5
66,4,other,151
66,4,white,876
66,5,aapi,2
66,5,black,503
66,5,hispanic,27
66,5,native_american,4
66,5,other,78
66,5,white,463
66,6,aapi,3
66,6,black,195
66,6,other,25
66,6,white,176
66,8,aapi,62
66,8,black,309
66,8,hispanic,105
66,8,native_american,15
66,8,other,683
66,8,white,6956
67,1,aapi,226
67,1,black,2838
67,1,hispanic,702
67,1,native_american,44
67,1,other,1193
67,1,white,3043
67,10,aapi,126
67,10,black,570
67,10,hispanic,205
67,10,native_american,9
67,10,other,380
67,10,white,1290
67,100,aapi,1146
67,100,black,628
67,100,hispanic,205
67,100,native_american,25
67,100,other,697
67,100,white,2199
67,101,aapi,70
67,101,black,834
67,101,hispanic,117
67,101,native_american,17
67,101,other,379
67,101,white,963
67,102,aapi,336
67,102,black,422
67,102,hispanic,244
67,102,native_american,25
67,102,other,442
67,102,white,1759
67,103,aapi,478
67,103,black,1116
67,103,hispanic,686
67,103,native_american,18
67,103,other,533
67,103,white,703
67,104,aapi,103
67,104,black,3857
67,104,hispanic,224
67,104,native_american,30
67,104,other,977
67,104,white,982
67,105,aapi,596
67,105,black,503
67,105,hispanic,413
67,105,native_american,22
67,105,other,683
67,105,white,2306
67,106,aapi,1427
67,106,black,919
67,106,hispanic,319
67,106,native_american,32
67,106,other,903
67,106,white,2851
67,107,aapi,232
67,107,black,294
67,107,hispanic,96
67,107,native_american,7
67,107,other,216
67,107,white,697
67,108,aapi,75
67,108,black,1539
67,108,hispanic,345
67,108,native_american,18
67,108,other,621
67,108,white,1254
67,109,aapi,369
67,109,black,335
67,109,hispanic,115
67,109,native_american,9
67,109,other,309
67,109,white,923
67,11,aapi,406
67,11,black,716
67,11,hispanic,523
67,11,native_american,22
67,11,other,452
67,11,white,770
67,110,aapi,209
67,110,black,775
67,110,hispanic,532
67,110,native_american,8
67,110,other,358
67,110,white,621
67,111,aapi,506
67,111,black,529
67,111,hispanic,188
67,111,native_american,15
67,111,other,416
67,111,white,1415
67,112,aapi,331
67,112,black,488
67,112,hispanic,119
67,112,native_american,15
67,112,other,394
67,112,white,1852
67,113,aapi,383
67,113,black,363
67,113,hispanic,334
67,113,native_american,13
67,113,other,300
67,113,white,446
67,114,aapi,515
67,114,black,995
67,114,hispanic,684
67,114,native_american,34
67,114,other,680
67,114,white,1746
67,115,aapi,897
67,115,black,1423
67,115,hispanic,1078
67,115,native_american,22
67,115,other,833
67,115,white,1121
67,116,aapi,842
67,116,black,1052
67,116,hispanic,1122
67,116,native_american,22
67,116,other,628
67,116,white,688
67,117,aapi,339
67,117,black,1736
67,117,hispanic,937
67,117,native_american,45
67,117,other,724
67,117,white,782
67,118,aapi,236
67,118,black,322
67,118,hispanic,87
67,118,native_american,16
67,118,other,253
67,118,white,955
67,119,aapi,321
67,119,black,413
67,119,hispanic,139
67,119,native_american,10
67,119,other,363
67,119,white,1412
67,12,aapi,1261
67,12,black,2000
67,12,hispanic,560
67,12,native_american,43
67,12,other,942
67,12,white,1183
67,120,aapi,143
67,120,black,343
67,120,hispanic,429
67,120,native_american,10
67,120,other,226
67,120,white,443
67,121,aapi,645
67,121,black,495
67,121,hispanic,167
67,121,native_american,17
67,121,other,580
67,121,white,1855
67,122,aapi,46
67,122,black,3677
67,122,hispanic,306
67,122,native_american,37
67,122,other,973
67,122,white,1216
67,123,aapi,391
67,123,black,1036
67,123,hispanic,1012
67,123,native_american,25
67,123,other,595
67,123,white,503
67,124,aapi,249
67,124,black,931
67,124,hispanic,416
67,124,native_american,13
67,124,other,465
67,124,white,734
67,125,aapi,102
67,125,black,69
67,125,hispanic,59
67,125,native_american,5
67,125,other,233
67,125,white,1462
67,126,aapi,174
67,126,black,159
67,126,hispanic,79
67,126,native_american,5
67,126,other,314
67,126,white,2067
67,127,aapi,187
67,127,black,869
67,127,hispanic,335
67,127,native_american,15
67,127,other,387
67,127,white,611
67,128,aapi,419
67,128,black,549
67,128,hispanic,318
67,128,native_american,23
67,128,other,392
67,128,white,1224
67,129,aapi,412
67,129,black,1011
67,129,hispanic,335
67,129,native_american,40
67,129,other,832
67,129,white,3647
67,13,aapi,192
67,13,black,369
67,13,hispanic,152
67,13,native_american,13
67,13,other,370
67,13,white,2038
67,130,aapi,819
67,130,black,484
67,130,hispanic,230
67,130,native_american,24
67,130,other,626
67,130,white,2759
67,131,aapi,743
67,131,black,400
67,131,hispanic,170
67,131,native_american,20
67,131,other,587
67,131,white,2550
67,132,aapi,432
67,132,black,628
67,132,hispanic,349
67,132,native_american,15
67,132,other,479
67,132,white,1459
67,133,aapi,213
67,133,black,1186
67,133,hispanic,502
67,133,native_american,20
67,133,other,728
67,133,white,2564
67,134,aapi,253
67,134,black,2334
67,134,hispanic,268
67,134,native_american,40
67,134,other,846
67,134,white,1395
67,135,aapi,307
67,135,black,644
67,135,hispanic,362
67,135,native_american,28
67,135,other,532
67,135,white,1846
67,136,aapi,397
67,136,black,885
67,136,hispanic,584
67,136,native_american,35
67,136,other,673
67,136,white,2247
67,137,aapi,403
67,137,black,1095
67,137,hispanic,596
67,137,native_american,27
67,137,other,727
67,137,white,2468
67,138,aapi,2258
67,138,black,469
67,138,hispanic,114
67,138,native_american,31
67,138,other,914
67,138,white,1605
67,139,aapi,904
67,139,black,1970
67,139,hispanic,959
67,139,native_american,22
67,139,other,906
67,139,white,1000
67,14,aapi,323
67,14,black,552
67,14,hispanic,186
67,14,native_american,24
67,14,other,441
67,14,white,2064
67,140,aapi,522
67,140,black,276
67,140,hispanic,148
67,140,native_american,15
67,140,other,547
67,140,white,2500
67,141,aapi,317
67,141,black,289
67,141,hispanic,167
67,141,native_american,8
67,141,other,370
67,141,white,1860
67,142,aapi,959
67,142,black,644
67,142,hispanic,283
67,142,native_american,20
67,142,other,637
67,142,white,1648
67,143,aapi,848
67,143,black,1398
67,143,hispanic,361
67,143,native_american,34
67,143,other,766
67,143,white,1589
67,144,aapi,389
67,144,black,3504
67,144,hispanic,1135
67,144,native_american,54
67,144,other,1144
67,144,white,1472
67,145,aapi,253
67,145,black,3543
67,145,hispanic,397
67,145,native_american,53
67,145,other,1323
67,145,white,1847
67,146,aapi,191
67,146,black,2946
67,146,hispanic,395
67,146,native_american,49
67,146,other,1200
67,146,white,2934
67,147,aapi,259
67,147,black,2507
67,147,hispanic,622
67,147,native_american,34
67,147,other,960
67,147,white,1889
67,148,aapi,224
67,148,black,239
67,148,hispanic,172
67,148,native_american,12
67,148,other,271
67,148,white,905
67,149,aapi,389
67,149,black,455
67,149,hispanic,146
67,149,native_american,11
67,149,other,353
67,149,white,1173
67,15,aapi,201
67,15,black,1275
67,15,hispanic,571
67,15,native_american,29
67,15,other,627
67,15,white,1801
67,150,aapi,479
67,150,black,1297
67,150,hispanic,365
67,150,native_american,20
67,150,other,495
67,150,white,538
67,151,aapi,47
67,151,black,1014
67,151,hispanic,224
67,151,native_american,17
67,151,other,503
67,151,white,1500
67,152,aapi,272
67,152,black,1301
67,152,hispanic,439
67,152,native_american,25
67,152,other,707
