County,Precinct,Race,Party,Index,Baseline,Perdue,Ossoff
FANNIN,SKEN,0,2.661101,1.330551,26.0274,72.64205,27.35795
FANNIN,SUGC,0,2.314045,1.157022,15.21277,83.63021,16.36979
FANNIN,TOCC,0,2.285058,1.142529,15.55042,83.30705,16.69295
FAYETTE,1,1.443401,2.91912,2.902961,73.42105,23.67599,76.32401
FAYETTE,2,0.045832,2.103595,1.09763,11.39471,87.50766,12.49234
FAYETTE,3,0.47309,1.250417,1.098298,87.0317,11.87,88.13
FAYETTE,4,1.698361,3.553459,3.475091,59.61768,36.90723,63.09277
FAYETTE,5,1.786401,3.447082,3.509942,56.28141,40.20865,59.79135
FAYETTE,6,1.40278,3.392068,3.098814,69.20943,27.69175,72.30825
FAYETTE,7,2.073408,3.163469,3.655142,59.55801,36.78685,63.21315
FAYETTE,8,2.053568,3.366406,3.736771,59.1195,37.14373,62.85627
FAYETTE,9,0.819907,3.489071,2.564442,30.22583,67.20973,32.79027
FAYETTE,10,1.898706,3.179234,3.488323,60.66859,35.84308,64.15692
FAYETTE,11,0.369483,3.338874,2.038919,33.84615,64.11493,35.88507
FAYETTE,12,0,3.436732,1.718366,28.88889,69.39275,30.60725
FAYETTE,13,0.437928,2.872711,1.874283,19.44056,78.68516,21.31484
FAYETTE,14,0.834917,3.270243,2.470039,28.30821,69.22175,30.77825
FAYETTE,15,0.544801,2.771024,1.930313,17.25384,80.81585,19.18415
FAYETTE,16,0.617655,3.452402,2.343856,30.17857,67.47757,32.52243
FAYETTE,17,0.205047,3.445818,1.927956,32.28346,65.78858,34.21142
FAYETTE,18,0.873687,3.623702,2.685538,40.52028,56.79418,43.20582
FAYETTE,19,0.26476,3.363383,1.946452,30.55242,67.50112,32.49888
FAYETTE,20,0.138905,3.502972,1.890391,32.84211,65.2675,34.7325
FAYETTE,21,0.872029,3.457698,2.600878,38.10651,59.29261,40.70739
FAYETTE,22,0,2.986378,1.493189,19.34805,79.15876,20.84124
FAYETTE,23,0.852374,2.140969,1.922859,82.29167,15.78547,84.21453
FAYETTE,24,1.701283,3.610124,3.506345,53.79189,42.70177,57.29823
FAYETTE,25,1.405603,3.412498,3.111852,32.77311,64.11504,35.88496
FAYETTE,26,1.440329,3.632275,3.256467,45.98214,50.76139,49.23861
FAYETTE,27,1.239734,3.50591,2.992689,34.48718,62.52013,37.47987
FAYETTE,28,1.933806,3.348828,3.60822,60.04785,36.34393,63.65607
FAYETTE,29,1.726669,3.385259,3.419299,65.28998,31.29072,68.70928
FAYETTE,30,1.849406,3.630944,3.664878,49.03448,47.30064,52.69936
FAYETTE,31,0.437342,3.482619,2.178652,32.22037,65.60098,34.39902
FAYETTE,32,0.280292,3.266534,1.91356,31.01331,67.07313,32.92687
FAYETTE,33,0.041367,3.250022,1.666378,27.19577,71.13785,28.86215
FAYETTE,34,0.227607,3.28219,1.868702,26.10245,72.02885,27.97115
FAYETTE,35,1.684119,3.506026,3.437131,53.42377,43.1391,56.8609
FAYETTE,36,1.243693,3.570527,3.028957,38.01653,58.95451,41.04549
FLOYD,1,0.376045,2.540861,1.646476,20.87683,77.4767,22.5233
FLOYD,10,0.277138,1.899637,1.226956,16.52361,82.24944,17.75056
FLOYD,15,0.057152,1.778826,0.946565,10.40462,88.64881,11.35119
FLOYD,20,0.459052,3.139735,2.02892,15.97938,81.9917,18.0083
FLOYD,25,0.201506,2.235699,1.319355,12.82723,85.85342,14.14658
FLOYD,30,0.682174,2.531539,1.947943,17.28608,80.76597,19.23403
FLOYD,35,0,2.894227,1.447113,11.11111,87.44178,12.55822
FLOYD,40,0.02976,1.78162,0.92057,10.13825,88.94118,11.05882
FLOYD,45,0.030357,2.293938,1.177326,10.82803,87.99465,12.00535
FLOYD,50,0.634585,2.95205,2.11061,28.29964,69.58975,30.41025
FLOYD,55,0.382231,2.702534,1.733498,19.29688,78.96963,21.03037
FLOYD,60,0.019407,1.622135,0.830475,12.76596,86.40357,13.59643
FLOYD,65,0.912326,2.466784,2.145718,20.08734,77.76695,22.23305
FLOYD,75,1.600331,3.456738,3.3287,38.35979,58.31151,41.68849
FLOYD,76,1.187271,3.338167,2.856354,36.89802,60.24563,39.75437
FLOYD,80,0.226218,2.195454,1.323945,16.13394,82.54211,17.45789
FLOYD,85,0.334347,2.860957,1.764826,26.5233,71.71188,28.28812
FLOYD,90,1.583559,3.559815,3.363467,45.60811,51.02842,48.97158
FLOYD,105,2.673806,3.498658,4.423135,40.3653,55.21157,44.78843
FLOYD,110,1.688021,2.828978,3.102511,68.7664,28.13109,71.86891
FLOYD,115,0,2.352398,1.176199,12.14575,86.67805,13.32195
FLOYD,125,0.158095,2.633898,1.475044,20.88353,77.64142,22.35858
FLOYD,130,0.096396,2.065706,1.129249,13.41194,85.45881,14.54119
FLOYD,135,0.41578,2.755316,1.793439,18.16347,80.04309,19.95691
FLOYD,140,1.225068,3.488082,2.969109,38.13787,58.89302,41.10698
FORSYTH,1,0.317123,3.54421,2.089228,36.25138,61.65939,38.34061
FORSYTH,2,0.545479,3.521122,2.30604,50.9113,46.78266,53.21734
FORSYTH,3,0,2.59504,1.29752,18.85889,79.84359,20.15641
FORSYTH,4,0,2.325162,1.162581,13.15405,85.68337,14.31663
FORSYTH,5,0,2.791532,1.395766,21.53618,77.06805,22.93195
FORSYTH,6,0,2.474401,1.2372,17.45191,81.31089,18.68911
FORSYTH,7,0,2.887147,1.443574,23.98686,74.56957,25.43043
FORSYTH,8,0,3.07874,1.53937,22.66507,75.79556,24.20444
FORSYTH,10,0,3.243736,1.621868,25.16902,73.20911,26.79089
FORSYTH,15,0,2.656557,1.328279,18.07257,80.59915,19.40085
FORSYTH,16,0,2.750608,1.375304,21.45881,77.16589,22.83411
FORSYTH,19,0.255037,3.407418,1.958746,31.52064,66.52061,33.47939
FORSYTH,21,0.033876,3.159743,1.613748,25.92593,72.46033,27.53967
FORSYTH,25,0.22008,3.53952,1.98984,34.62204,63.38812,36.61188
FORSYTH,27,0,2.436528,1.218264,17.80332,80.97842,19.02158
FORSYTH,29,0.045268,3.415924,1.75323,29.35552,68.89125,31.10875
FORSYTH,34,0.26672,3.595656,2.064548,36.449,61.48646,38.51354
FORSYTH,35,0.413379,3.626815,2.226786,38.7081,59.06512,40.93488
FORSYTH,36,0.267395,3.571616,2.053203,34.93061,63.01619,36.98381
FORSYTH,37,0,3.311635,1.655817,25.34,73.00418,26.99582
FRANKLIN,1,0.310481,1.239593,0.930277,6.984668,92.08505,7.914945
FRANKLIN,2,0.186615,1.00116,0.687194,7.467532,91.84527,8.154727
FRANKLIN,3,0.332911,2.072033,1.368928,10.47877,88.1523,11.8477
FRANKLIN,4,1.476923,2.179834,2.56684,15.11628,82.31688,17.68312
FRANKLIN,5,0.446045,1.650109,1.271099,10.33708,88.39182,11.60818
FRANKLIN,6,0.991222,2.079376,2.03091,14.48087,83.48822,16.51178
FRANKLIN,7,0.157094,1.080593,0.697391,7.593688,91.70892,8.291079
FULTON,110,0,0.27364,0.13682,95.26185,4.601334,95.39867
FULTON,120,0,0.126107,0.063054,93.89068,6.046271,93.95373
FULTON,1100,0,0.9572,0.4786,97.40634,2.11506,97.88494
FULTON,11000,0,0.045306,0.022653,97.19222,2.785122,97.21488
FULTON,01A,0.075355,0.542031,0.34637,91.40625,8.24738,91.75262
FULTON,01B,0.092148,0.806945,0.495621,91.09658,8.4078,91.5922
FULTON,01C,0,0.450419,0.22521,95.58442,4.190375,95.80963
FULTON,01D,0,0.59985,0.299925,93.87755,5.822524,94.17748
FULTON,01E,0.14789,0.998268,0.647025,88.99243,10.36055,89.63945
FULTON,01F,0,0.226129,0.113064,95.13109,4.755849,95.24415
FULTON,01G,0,0.476824,0.238412,93.17889,6.582695,93.41731
FULTON,01H,0,0.552608,0.276304,96.71362,3.010081,96.98992
FULTON,01J,0,0.475629,0.237815,94.09396,5.668226,94.33177
FULTON,01P,0,0.076126,0.038063,97.79736,2.16458,97.83542
FULTON,01R,0,0.485359,0.24268,94.40559,5.351726,94.64827
FULTON,01S,0,0.777278,0.388639,94.97992,4.631441,95.36856
FULTON,01T,0,0.910234,0.455117,94.5122,5.032688,94.96731
FULTON,02A,0.242796,1.390448,0.938019,78.19373,20.86825,79.13175
FULTON,02A1,0.35438,0.783992,0.746376,77.97619,21.27743,78.72257
FULTON,02B,0.261045,1.25867,0.89038,88.7574,10.35222,89.64778
FULTON,02C,0.155514,0.706532,0.50878,90.33557,9.15565,90.84435
FULTON,02D,0.331917,0.793038,0.728436,84.45693,14.81464,85.18536
FULTON,02E,0.099485,0.4177,0.308336,90.625,9.066664,90.93334
FULTON,02F1,0.1483,0.914029,0.605315,86.30234,13.09234,86.90766
FULTON,02F2,0.271645,0.328494,0.435892,86.61972,12.94439,87.05561
FULTON,02G,0.159281,1.063186,0.690874,86.77455,12.53457,87.46543
FULTON,02J,0.163621,0.79029,0.558767,89.39238,10.04885,89.95115
FULTON,02K,0.162585,1.256254,0.790712,86.08169,13.12759,86.87241
FULTON,02L1,0.233073,1.216932,0.841539,82.29034,16.86812,83.13188
FULTON,02L1A,0.183689,0.831828,0.599603,86.58147,12.81893,87.18107
FULTON,02L2,0.193202,1.186659,0.786532,82.86311,16.35035,83.64965
FULTON,02S,0,0.61407,0.307035,94.66667,5.026298,94.9737
FULTON,02W,0.2609,1.613657,1.067728,86.57407,12.3582,87.6418
FULTON,03A,0,0.191042,0.095521,95.48872,4.415757,95.58424
FULTON,03B,0,0.183285,0.091643,92.92929,6.979065,93.02094
FULTON,03C,0,0.202466,0.101233,97.96512,1.933651,98.06635
FULTON,03D,0,0.789827,0.394913,96.41256,3.192531,96.80747
FULTON,03E,0,0.456316,0.228158,95.20958,4.562261,95.43774
FULTON,03F,0.444396,1.238659,1.063725,82.40437,16.5319,83.4681
FULTON,03G,0,0.468584,0.234292,97.33333,2.432375,97.56763
FULTON,03H,0,0.215343,0.107671,96.80365,3.088676,96.91132
FULTON,03I,0.188979,1.247884,0.812921,83.94737,15.23971,84.76029
FULTON,03L,0,0.251302,0.125651,96,3.874349,96.12565
FULTON,03M,0.404646,1.242849,1.026071,84.09091,14.88302,85.11698
FULTON,03N,0,0.779756,0.389878,94.97908,4.631042,95.36896
FULTON,03P1A,0.240783,0.872344,0.676955,87.4502,11.87285,88.12715
FULTON,03P2,0,0,0,100,0,100
FULTON,03S,0,0.652001,0.326,98.55072,1.123275,98.87673
FULTON,03T,0,0.644142,0.322071,95.09804,4.57989,95.42011
FULTON,04A,0,0.22364,0.11182,96.62577,3.262413,96.73759
FULTON,04B,0,0.368722,0.184361,96.27907,3.536569,96.46343
FULTON,04C,0,0,0,100,0,100
FULTON,04D,0,0.292974,0.146487,94.82759,5.025927,94.97407
FULTON,04F,0,0.868284,0.434142,91.26691,8.298945,91.70105
FULTON,04G,0,0.258496,0.129248,96.90722,2.963535,97.03646
FULTON,04I,0,0.875448,0.437724,92.93139,6.630883,93.36912
FULTON,04J,0,1.073592,0.536796,96.42857,3.034633,96.96537
FULTON,04K,0,0.213885,0.106943,96.73469,3.158364,96.84164
FULTON,04L,0,0.393719,0.19686,96.83656,2.966585,97.03342
FULTON,04M,0,0.503379,0.25169,96.66667,3.081644,96.91836
FULTON,04S,0,0.234955,0.117478,96.64537,3.237155,96.76284
FULTON,04T,0,0.065772,0.032886,95.73864,4.228477,95.77152
FULTON,04V,0,0.187731,0.093866,97.30114,2.604998,97.395
FULTON,04W,0,0.618066,0.309033,99.24242,0.448543,99.55146
FULTON,04X1,0,0.549252,0.274626,95.2,4.525374,95.47463
FULTON,04X2,0,0.337355,0.168677,93.44262,6.3887,93.6113
FULTON,05A1,0.149159,0.535008,0.416663,89.79442,9.788917,90.21108
FULTON,05A2,0.11822,0.818356,0.527398,90.06452,9.408086,90.59191
FULTON,05B,0,0.384412,0.192206,94.67919,5.128608,94.87139
FULTON,05C,0.144507,0,0.144507,89.65517,10.20032,89.79968
FULTON,05D,0,0,0,98.30508,1.694915,98.30508
FULTON,05F,0.029785,0,0.029785,91.11111,8.859104,91.1409
FULTON,05J,0.051363,0.860957,0.481841,91.00346,8.514698,91.4853
FULTON,05K,0.038385,0.918521,0.497646,91.12903,8.373322,91.62668
FULTON,06B,0.095923,1.176805,0.684326,82.18715,17.12853,82.87147
FULTON,06D,0.405785,1.448815,1.130193,78.57993,20.28988,79.71012
FULTON,06D1,0.049307,1.31281,0.705712,78.44828,20.84601,79.15399
FULTON,06D2,0.209407,1.343483,0.881148,74.8731,24.24576,75.75424
FULTON,06E,0.26351,1.429598,0.978309,80.87318,18.14851,81.85149
FULTON,06F,0.201318,1.070521,0.736578,80.97826,18.28516,81.71484
FULTON,06G,0.304445,1.097954,0.853422,81.88976,17.25681,82.74319
FULTON,06I,0.307371,1.047894,0.831319,86.882,12.28668,87.71332
FULTON,06J,0.087866,0.893631,0.534682,80.22876,19.23656,80.76344
FULTON,06L1,0.215958,1.940941,1.186429,72.45119,26.36238,73.63762
FULTON,06L2,0.186327,1.596414,0.984534,66.66667,32.3488,67.6512
FULTON,06N,0.970444,2.512238,2.226563,60.70901,37.06443,62.93557
FULTON,06Q,0,0.215343,0.107671,96.75926,3.133069,96.86693
FULTON,06R,0.380322,1.630294,1.195469,76.47059,22.33394,77.66606
FULTON,07A,0.790869,3.060313,2.321026,55.33571,42.34326,57.65674
FULTON,07B,0.046001,3.414964,1.753483,33.7457,64.50081,35.49919
FULTON,07C,0.604882,3.389362,2.299564,55.52732,42.17312,57.82688
FULTON,07D,0.68701,2.923618,2.148819,57.2407,40.61048,59.38952
FULTON,07E,0.703043,2.387836,1.896961,63.41991,34.68313,65.31687
FULTON,07F,0.374508,2.860881,1.804949,56.55497,41.64008,58.35992
FULTON,07H,0.193401,2.971707,1.679255,53.08901,45.23174,54.76826
FULTON,07J,0.488159,2.292358,1.634338,62.31343,36.05223,63.94777
FULTON,07M,0.862299,2.51321,2.118904,63.76639,34.11471,65.88529
FULTON,07N,0.575632,1.278204,1.214734,82.27147,16.5138,83.4862
FULTON,08A,0.76176,3.439501,2.48151,50.17065,47.34784,52.65216
FULTON,08B,0.212009,3.380179,1.902099,42.04672,56.05118,43.94882
FULTON,08C,0,3.546634,1.773317,27.79923,70.42746,29.57254
FULTON,08D,0,3.608015,1.804007,28.67257,69.52343,30.47657
FULTON,08E,0.144862,3.411136,1.85043,36.3706,61.77897,38.22103
FULTON,08F1,0,3.534594,1.767297,32.6907,65.54201,34.45799
FULTON,08G,1.05053,3.027902,2.564481,55.86273,41.57279,58.42721
FULTON,08H,0.17471,3.273048,1.811234,38.31851,59.87025,40.12975
FULTON,08J,0.679903,3.007974,2.18389,52.67395,45.14216,54.85784
FULTON,08K,0.416557,2.542664,1.687889,63.10273,35.20939,64.79061
FULTON,08L,0.550848,2.092732,1.597214,64.23773,34.16506,65.83494
FULTON,08M,0.370414,3.595773,2.168301,36.42857,61.40313,38.59687
FULTON,08N1,0.186687,3.538322,1.955848,35.71429,62.32987,37.67013
FULTON,08N2,0.814119,3.285065,2.456651,55.44118,42.10217,57.89783
FULTON,08P,0.483473,2.153472,1.560208,83.3815,15.05829,84.94171
FULTON,09A,0.825158,1.723289,1.686803,74.19355,24.11965,75.88035
FULTON,09B,0,0,0,97.56098,2.439024,97.56098
FULTON,09C,0,0.076665,0.038332,96.83616,3.125509,96.87449
FULTON,09D,0,0.1858,0.0929,95.96413,3.942975,96.05703
FULTON,09E,0,0.556667,0.278333,92.84274,6.878925,93.12108
FULTON,09F,0.610402,3.042868,2.131835,58.43116,39.437,60.563
FULTON,09G,0.486489,1.627351,1.300165,78.87981,19.82002,80.17998
FULTON,09H,0.192222,1.323297,0.85387,88.96552,10.18061,89.81939
FULTON,09I,0,0.132266,0.066133,91.72932,8.204544,91.79546
FULTON,09K,0,0.330632,0.165316,94.35028,5.484402,94.5156
FULTON,09K1,0,0.909443,0.454722,95.3271,4.218176,95.78182
FULTON,09M,0.526542,0.983853,1.018468,81.68909,17.29244,82.70756
FULTON,10A,0,0.238651,0.119326,96.91992,2.960756,97.03924
FULTON,10B,0,0.207791,0.103895,97.28836,2.607745,97.39226
FULTON,10C,0,0.245606,0.122803,98.2684,1.608799,98.3912
FULTON,10D,0,0.22969,0.114845,97.40484,2.480311,97.51969
FULTON,10E,0,0.219709,0.109855,95.06579,4.824356,95.17564
FULTON,10F,0,0.35207,0.176035,96.20253,3.621434,96.37857
FULTON,10G,0,0.126401,0.063201,97.12644,2.810362,97.18964
FULTON,10H1,0,0.141232,0.070616,96.79487,3.134512,96.86549
FULTON,10H2,0,0.085051,0.042526,96.22302,3.734453,96.26555
FULTON,10I,0,0.078783,0.039392,96.31902,3.64159,96.35841
FULTON,10J,0,0.58387,0.291935,96.875,2.833065,97.16693
FULTON,10K,0,0.313081,0.156541,94.64594,5.197518,94.80248
FULTON,10M,0,0.384639,0.19232,96.9353,2.872379,97.12762
FULTON,10P,0,0.260151,0.130076,96.77419,3.095731,96.90427
FULTON,10R,0,0.113908,0.056954,96.5,3.443046,96.55695
FULTON,11B,0,0.221033,0.110516,97.07602,2.81346,97.18654
FULTON,11B1,0,0.223045,0.111523,97.3064,2.58208,97.41792
FULTON,11C,0,0.132325,0.066162,98.08683,1.847009,98.15299
FULTON,11G,0,0.569627,0.284813,93.38677,6.328413,93.67159
FULTON,11H,0,0.337355,0.168677,96.33508,3.496244,96.50376
FULTON,11J,0,0.088382,0.044191,96.17591,3.779901,96.2201
FULTON,11K,0,0.23439,0.117195,96.52997,3.352836,96.64716
FULTON,11M,0,0.064315,0.032157,98.61831,1.349535,98.65046
FULTON,11M1,0,0.272416,0.136208,95.56377,4.300021,95.69998
FULTON,11N,0,0.21691,0.108455,96.74306,3.148481,96.85152
FULTON,11P,0,0.17462,0.08731,98.0322,1.88049,98.11951
FULTON,11R,0,0.125523,0.062761,96.56652,3.370715,96.62928
FULTON,12A,0,0.237635,0.118817,94.37537,5.505813,94.49419
FULTON,12A1,0,0.487786,0.243893,95.84665,3.909462,96.09054
FULTON,12D,0,0.229968,0.114984,94.91525,4.969762,95.03024
FULTON,12F,0,0.552608,0.276304,94.44444,5.279251,94.72075
FULTON,12G,0,0.775263,0.387631,94.30052,5.31185,94.68815
FULTON,12H1,0,0.819453,0.409726,93.29609,6.294184,93.70582
FULTON,12H2,0,0.224722,0.112361,97.43224,2.455399,97.5446
FULTON,12I,0,0.087999,0.044,96.12069,3.835311,96.16469
FULTON,12J,0,0.466434,0.233217,96.2963,3.470487,96.52951
FULTON,12K,0,0.806091,0.403045,94.47288,5.124079,94.87592
FULTON,12L,0,0.639924,0.319962,93.00699,6.673045,93.32696
FULTON,12M,0,0.239254,0.119627,97.35202,2.528348,97.47165
FULTON,12N,0,0.266114,0.133057,97.75785,2.109095,97.8909
FULTON,12S,0,0.132482,0.066241,97.42268,2.511079,97.48892
FULTON,AP01A,0.543226,3.615979,2.351215,46.77926,50.86952,49.13048
FULTON,AP01B,0.740603,3.615865,2.548536,52.54237,44.90909,55.09091
FULTON,AP01C,0.459197,3.602565,2.26048,42.63374,55.10578,44.89422
FULTON,AP01D,0.915904,3.367914,2.599861,53.10174,44.2984,55.7016
FULTON,AP021,0.639696,3.618198,2.448795,45.6328,51.91841,48.08159
FULTON,AP022,0.768315,3.518309,2.52747,49.95005,47.52248,52.47752
FULTON,AP02B,0.508854,3.575372,2.29654,58.90411,38.79935,61.20065
FULTON,AP03,1.046145,3.09675,2.59452,77.21519,20.19029,79.80971
FULTON,AP04A,0.24919,3.613542,2.055961,40.77556,57.16848,42.83152
FULTON,AP04B,0.241832,3.634932,2.059298,41.08527,56.85543,43.14457
FULTON,AP05,0.482642,3.620933,2.293109,45.20852,52.49837,47.50163
FULTON,AP06,0.064658,3.63034,1.879828,35.74975,62.37042,37.62958
FULTON,AP07A,0.634257,3.622124,2.445319,46.51993,51.03475,48.96525
FULTON,AP07B,0.395981,3.635556,2.213759,44.20063,53.58561,46.41439
FULTON,AP09A,0.517972,3.552023,2.293983,51.43973,46.26629,53.73371
FULTON,AP09B,0.606477,2.362492,1.787723,59.46602,38.74626,61.25374
FULTON,AP10,0.018829,3.588182,1.81292,34.31373,63.87335,36.12665
FULTON,AP12A,0.870694,3.121821,2.431604,58.84354,38.72486,61.27514
FULTON,AP12B,0.815913,3.307584,2.469705,67.84566,29.68464,70.31536
FULTON,AP12C,0.51508,3.585427,2.307793,39.75694,57.93526,42.06474
FULTON,AP14,0.353807,3.493859,2.100737,47.09193,50.80733,49.19267
FULTON,CH01,1.365773,3.031736,2.881641,77.51938,19.59898,80.40102
FULTON,CH02,1.645427,3.594129,3.442491,37.69231,58.8652,41.1348
FULTON,CH03,1.482251,3.634311,3.299407,33.89831,62.80229,37.19771
FULTON,CH04A,0.129359,3.505317,1.882018,48.40183,49.71616,50.28384
FULTON,CH05,0.439743,2.993501,1.936494,25.27473,72.78878,27.21122
FULTON,CP011,1.12982,1.645404,1.952522,78.5558,19.49168,80.50832
FULTON,CP012,0.961372,1.447951,1.685348,80.5042,17.81045,82.18955
FULTON,CP01B,1.482087,2.584474,2.774324,71.59763,25.62804,74.37196
FULTON,CP02,0.232205,1.090143,0.777276,88.83249,10.39024,89.60976
FULTON,CP04A,3.073915,0.449641,3.298735,66.66667,30.0346,69.9654
FULTON,CP04B,0.664609,0,0.664609,85.71429,13.62111,86.37889
FULTON,CP051,0,0.194238,0.097119,96.875,3.027881,96.97212
FULTON,CP05B,0,0.906864,0.453432,95.2381,4.308473,95.69153
FULTON,CP06A,0,0.69746,0.34873,94.11765,5.533623,94.46638
FULTON,CP07B,6.020251,0,6.020251,50,43.97975,56.02025
FULTON,CP07C,0,0,0,97.67442,2.325581,97.67442
FULTON,CP07D,0,0.735217,0.367608,95.3125,4.319892,95.68011
FULTON,CP07E,0,0,0,94.73684,5.263158,94.73684
FULTON,CP07F,0,0,0,97.22222,2.777778,97.22222
FULTON,CP081,0,0,0,94.54545,5.454545,94.54545
FULTON,CP083,0,0,0,95.2381,4.761905,95.2381
FULTON,CP08A,0,0,0,97.61905,2.380952,97.61905
FULTON,EP01A,0.042875,1.028821,0.557286,91.06968,8.373038,91.62696
FULTON,EP01B,0,0.823035,0.411518,93.02326,6.565227,93.43477
FULTON,EP02A,0,0.715842,0.357921,95.11344,4.528641,95.47136
FULTON,EP02B,0.373353,1.147639,0.947172,86.15819,12.89464,87.10536
FULTON,EP02C,0.397502,0.835274,0.815139,86.53846,12.6464,87.3536
FULTON,EP02D,0,0.211972,0.105986,96.89441,2.999604,97.0004
FULTON,EP02E,0,0.960754,0.480377,92.29075,7.228874,92.77113
FULTON,EP03A,0,0.581317,0.290658,95.23515,4.474193,95.52581
FULTON,EP03B,0,0.55541,0.277705,93.55346,6.168836,93.83116
FULTON,EP04A,0,0.344299,0.172149,96.56181,3.266036,96.73396
FULTON,EP04B,0,0.208305,0.104152,97.69373,2.202121,97.79788
FULTON,EP04C,0,0,0,96.2963,3.703704,96.2963
FULTON,FA01A,0.150124,1.295782,0.798015,89.64401,9.557972,90.44203
FULTON,FA01B,0.077272,1.17486,0.664703,90.23888,9.096418,90.90358
FULTON,FA01C,0,0.468584,0.234292,93.97993,5.785775,94.21422
FULTON,FA01D,0,0.979742,0.489871,92.1875,7.322629,92.67737
FULTON,FC01,0,0,0,98.4252,1.574803,98.4252
FULTON,FC02,0.442754,1.800167,1.342838,87.09677,11.56039,88.43961
FULTON,FC03,0.607629,0,0.607629,87.5,11.89237,88.10763
FULTON,HP01,1.195543,2.405554,2.39832,74.59643,23.00525,76.99475
FULTON,JC01,0.534046,2.927039,1.997566,58.90337,39.09907,60.90093
FULTON,JC01A,0.327115,2.995239,1.824735,66.6185,31.55677,68.44323
FULTON,JC02,0.810419,3.490831,2.555835,54.4293,43.01486,56.98514
FULTON,JC03A,0.582543,3.244377,2.204732,56.37982,41.41545,58.58455
FULTON,JC03B,0.810789,2.769014,2.195296,57.20222,40.60249,59.39751
FULTON,JC04A,0.415503,3.470162,2.150584,50.23923,47.61018,52.38982
FULTON,JC04B,0.698014,2.814741,2.105384,64.28571,33.6089,66.3911
FULTON,JC04C,0.598976,2.915145,2.056549,54.7138,43.22965,56.77035
FULTON,JC05,0.626296,3.303378,2.277985,54.16301,43.559,56.441
FULTON,JC06,0.931967,3.628655,2.746294,45.48673,51.76698,48.23302
FULTON,JC07,0.817256,3.336602,2.485557,53.37838,44.13606,55.86394
FULTON,JC08,0.570874,3.486215,2.313982,48.75691,48.92911,51.07089
FULTON,JC09,0.678945,3.216418,2.287154,56.17198,41.54086,58.45914
FULTON,JC10,0.62707,2.985387,2.119764,60.22928,37.65096,62.34904
FULTON,JC11,0.769029,3.635401,2.586729,41.83922,55.57405,44.42595
FULTON,JC12,0.568239,3.500109,2.318293,31.63341,66.0483,33.9517
FULTON,JC13A,0.26912,3.527797,2.033018,32.83333,65.13365,34.86635
FULTON,JC13B,0,2.96054,1.48027,22.64151,75.87822,24.12178
FULTON,JC14,0.485939,3.634714,2.303296,41.94703,55.74967,44.25033
FULTON,JC15,0.566595,3.261257,2.197223,60.35635,37.44643,62.55357
FULTON,JC16,0.360601,3.458539,2.089871,48.10606,49.80407,50.19593
FULTON,JC18,0.375354,3.577828,2.164268,42.0915,55.74423,44.25577
FULTON,JC19,0.62507,3.498865,2.374503,49.25447,48.37102,51.62898
FULTON,ML01A,0.21296,3.608171,2.017045,39.78289,58.20007,41.79993
FULTON,ML01B,0.098349,3.454195,1.825447,33.14763,65.02692,34.97308
FULTON,ML02A,0.07794,3.539094,1.847487,23.58566,74.56686,25.43314
FULTON,ML02B,0.108526,3.356888,1.786969,30.02092,68.19211,31.80789
FULTON,ML03,0.100177,3.609949,1.905151,30.36842,67.72643,32.27357
FULTON,ML03A,0,3.513659,1.75683,24.24242,74.00075,25.99925
FULTON,ML04,0.304467,3.579931,2.094433,35.46441,62.44115,37.55885
FULTON,ML05,0.698083,3.624548,2.510357,45.0749,52.41475,47.58525
FULTON,ML06A,0.927285,2.685614,2.270092,68.0622,29.66771,70.33229
FULTON,ML06B,0.697253,3.18801,2.291258,62.06373,35.64501,64.35499
FULTON,ML07A,0.091235,3.614473,1.898471,35.32764,62.77389,37.22611
FULTON,ML07B,0.224394,3.397309,1.923049,33.37875,64.6982,35.3018
FULTON,MP01,0,3.040733,1.520367,51.42857,47.05106,52.94894
FULTON,PA01,1.147709,2.705875,2.500647,79.41176,18.08759,81.91241
FULTON,RW01,0.242296,3.63556,2.060077,37.93245,60.00747,39.99253
FULTON,RW02,0.224591,3.586599,2.01789,44.77297,53.20914,46.79086
FULTON,RW03,0.810573,3.329556,2.475351,55.3553,42.16935,57.83065
FULTON,RW04,0.098398,3.417612,1.807204,50.79872,47.39407,52.60593
FULTON,RW05,0.898636,3.263853,2.530563,64.32806,33.14137,66.85863
FULTON,RW06,0.491889,3.445764,2.214771,53.89972,43.88551,56.11449
FULTON,RW07A,0.745985,1.640688,1.566329,83.6478,14.78587,85.21413
FULTON,RW07B,0.721928,3.017928,2.230892,70.58824,27.18087,72.81913
FULTON,RW08,0.104835,3.625265,1.917468,37.48669,60.59584,39.40416
FULTON,RW09,0.119709,3.585097,1.912258,34.16237,63.92538,36.07462
FULTON,RW09A,0.293904,3.254792,1.9213,34.36533,63.71337,36.28663
FULTON,RW10,0.067727,3.635736,1.885595,37.38688,60.72753,39.27247
FULTON,RW11A,0.722919,3.467466,2.456651,48.4127,49.13065,50.86935
FULTON,RW12,0.197213,3.63548,2.014953,38.88889,59.09616,40.90384
FULTON,RW12A,0.20787,3.478252,1.946996,43.15975,54.89325,45.10675
FULTON,RW13,0.417877,3.590516,2.213135,48.66962,49.11724,50.88276
FULTON,RW16,0.483397,3.629286,2.29804,41.6185,56.08346,43.91654
